,id,title,city,quarter,price,qm,n_room,n_page,price_per_qm
3591,114828242,PROVISIONSFREI! - TOP GESCHNITTENE 1 ZIMMERWOHNUNG IN DER NÄHE VOM SCHLOSS CHARLOTTENBURG,Berlin,Charlottenburg (Charlottenburg),215000.0,44.59,1.0,180,4821.7
3592,114828135,"PROVISIONSFREI! EINZIGARTIGE 2,5 MAISONETTWOHNUNG MIT BALKON AM SAVIGNYPLATZ",Berlin,Charlottenburg (Charlottenburg),590000.0,95.03,2.5,180,6208.6
3593,114828094,PROVISIONSFREI! WUNDERSCHÖNER ALTBAU IN KU'DAMM NÄHE MIT BALKON,Berlin,Charlottenburg (Charlottenburg),1150000.0,168.76,5.0,180,6814.4
3594,114828072,PROVISIONSFREI! WUNDERSCHÖNER ALTBAU IN KU'DAMM NÄHE,Berlin,Charlottenburg (Charlottenburg),1150000.0,175.41,5.0,180,6556.1
3595,114826279,PROVISIONSFREI – HELLE 2 ZIMMERWOHNUNG  MIT ALTBAUELEMENTEN,Berlin,Tiergarten (Tiergarten),285000.0,50.58,2.0,180,5634.6
3596,114826061,PROVISIONSFREI – HELLE 3 ZIMMERWOHNUNG  MIT BALKON UND ALTBAUELEMENTEN,Berlin,Tiergarten (Tiergarten),605000.0,114.07,3.0,180,5303.8
3597,114825837,PROVISIONSFREI! GEPFLEGTE 2 ZIMMERWOHNUNG MIT TERRASSE,Berlin,Neukölln (Neukölln),245000.0,47.52,2.0,180,5155.7
3598,114820942,PROVISIONSFREI! SAMARITERKIEZ - SCHMUCKE UND GEPFLEGTE WOHNUNG IM  KLASSISCHEN ALTBAU!,Berlin,Friedrichshain (Friedrichshain),199000.0,37.0,1.0,180,5378.4
3599,114820873,PROVISIONSFREI! TOP-PREIS! SCHMUCKE DACHGESCHOSSWOHNUNG MIT TERRASSE IN GEPFLEGTEM ALTBAU! FLORAKIEZ,Berlin,Pankow (Pankow),285000.0,57.7,2.0,180,4939.3
3600,114802781,PROVISIONSFREI: IDYLLISCHE 3 ZIMMER WOHNUNG IN PRENZLAUER BERG!,Berlin,Prenzlauer Berg (Prenzlauer Berg),540000.0,94.04,3.0,181,5742.2
3601,114802411,PROVISIONSFREI: TOP-ZUSTAND! 1 ZIMMER WOHNUNG IM KÖRNERKIEZ!,Berlin,Neukölln (Neukölln),199000.0,38.0,1.0,181,5236.8
3602,114802398,PROVISIONSFREI: GUT GESCHNITTENE 2 ZIMMER WOHNUNG MIT BALKON IM KÖRNERKIEZ!,Berlin,Neukölln (Neukölln),310000.0,56.0,2.0,181,5535.7
3603,114802080,PROVISIONSFREI: ENTZÜCKENDE 2 ZIMMER WOHNUNG MIT BALKON UND EBK IN PRENZLAUER BERG!,Berlin,Prenzlauer Berg (Prenzlauer Berg),303000.0,51.75,2.0,181,5855.1
3604,114794405,*Provisionsfrei* leerstehend zum Selbstgestalten,Berlin,Zehlendorf (Zehlendorf),299000.0,67.53,3.0,181,4427.7
3605,114783599,Traumhaftes Dachgeschoss mit Tiefgaragenstellplatz in Toplage Lichterfelde/Ost!,Berlin,Lichterfelde (Steglitz),499000.0,123.0,3.0,181,4056.9
3606,114739671,Hochwertig sanierter Stuckaltbau im belebten Neuköllner Kiez,Berlin,Neukölln (Neukölln),720000.0,120.63,5.0,181,5968.7
3607,114725394,"Attraktive Immobilien in begehrter Steglitz-Lage (ab EUR 179.000,-)",Berlin,Steglitz (Steglitz),399000.0,86.86,3.5,181,4593.6
3608,114724821,Sonnige Dachgeschosswohnung zum Wohlfühlen ++ BEZUGSFREI ++ ,Berlin,Wedding (Wedding),615000.0,136.5,4.0,181,4505.5
3609,114723890,Vermietete 2-Zimmer-Wohnung mit Balkon in altem Industriedenkmal - Florakiez,Berlin,Pankow (Pankow),375000.0,75.4,2.0,181,4973.5
3610,114711198,PROVISIONSFREI! WUNDERSCHÖNE 1 ZIMMERWOHNUNG IN EINEM TOP ZUSTAND!,Berlin,Friedenau (Schöneberg),240000.0,45.44,1.0,181,5281.7
3611,114711133,PROVISIONSFREI! 3 ZIMMERWOHNUNG MIT TERRASSE IM GRÜNEN,Berlin,Neukölln (Neukölln),385000.0,78.71,3.0,181,4891.4
3612,114711099,PROVISIONSFREI! GEPFLEGTE 2 ZIMMERWOHNUNG MIT BALKON,Berlin,Neukölln (Neukölln),275000.0,57.36,2.0,181,4794.3
3613,114691829,PROVISIONSFREI - WUNDERSCHÖNE 3 ZIMMER ALTBAUWOHNUNG IM GRÄFEKIEZ!,Berlin,Kreuzberg (Kreuzberg),535000.0,91.69,3.0,181,5834.9
3614,114691734,PROVISIONSFREI - RUHIGE UND ATTRAKTIVE 2 ZIMMER WOHNUNG IM GRÄFEKIEZ!,Berlin,Kreuzberg (Kreuzberg),299000.0,53.86,2.0,181,5551.4
3615,114620283,"Schmuckstück, Stuckstück: Altbauwohnung im denkmalgeschützten Jugendstilaltbau",Berlin,Steglitz (Steglitz),482000.0,94.33,3.0,181,5109.7
3616,114619823,Erstbezug nach Sanierung Erdgeschoss-Wohnung mit Gartennutzung,Berlin,Grunewald (Wilmersdorf),400000.0,58.0,2.0,181,6896.6
3617,114615784,Große 4-Zimmerwohnung in guter Friedenauer Lage,Berlin,Friedenau (Schöneberg),569000.0,117.5,4.0,181,4842.6
3618,114615626,ZENTRAL IN STEGLITZ - 2 DACHGESCHOSSE MIT AUSBAUPOTENTIAL UND FAHRSTUHLOPTION - BEZUGSFREI,Berlin,Steglitz (Steglitz),1268000.0,271.12,6.0,181,4676.9
3619,114596958,PROVISONSFREI! KLASSISCH SCHÖNE ALTBAUWOHNUNG NAHE DER SPREE! PERFEKT GESCHNITTEN UND RENOVIERT!,Berlin,Friedrichshain (Friedrichshain),360000.0,67.06,2.0,181,5368.3
3620,114596733,PROVISIONSFREIES SCHMUCKSTÜCK IM SAMARITERKIEZ - RENOVIERTE WOHNUNG MIT AUFZUG UND WINTERGARTEN!,Berlin,Friedrichshain (Friedrichshain),259000.0,45.34,1.5,182,5712.4
3621,114581541,"PROVISIONSFREI! GROßZÜGIGE, KLASSISCHE ALTBAUWOHNUNG ZWISCHEN OSTKREUZ & SPREE! RUHIG IM HINTERHAUS!",Berlin,Friedrichshain (Friedrichshain),235000.0,46.92,1.0,182,5008.5
3622,114560231,Hochwertige Neubau-Dachgeschoss-Wohnung mit Terrasse,Berlin,Niederschönhausen (Pankow),440000.0,70.9,2.0,182,6205.9
3623,114560038,Hochwertige Neubau-Wohnung mit Balkon,Berlin,Niederschönhausen (Pankow),300000.0,49.85,2.0,182,6018.1
3624,114546436,Einziehen und wohlfühlen! Das neue zu Hause zum Greifen nah,Berlin,Reinickendorf (Reinickendorf),179900.0,54.77,2.0,182,3284.6
3625,114530349,PROVISIONSFREI! INTERESSANTE UND HELLE WOHNUNG IM NEUBAU MIT AUFZUG UND BALKON IM SAMARITERKIEZ!,Berlin,Friedrichshain (Friedrichshain),420000.0,77.61,3.0,182,5411.7
3626,114524851,*** vermietete Eigentumswohnung *** 3 Zimmer Wohnung mit Stellplatz (spätere Eigennutzung möglich),Berlin,Köpenick (Köpenick),229000.0,72.66,3.0,182,3151.7
3627,114515963,Bezugsfrei: Hochwertig sanierte und möblierte Wohnung - Verkauf inkl. Küche/Möbel,Berlin,Friedrichshain (Friedrichshain),279000.0,53.0,2.0,182,5264.2
3628,114514855,Charmante Altbau-Familienwohnung im Wrangelkiez,Berlin,Kreuzberg (Kreuzberg),580000.0,96.0,4.0,182,6041.7
3629,114513402,"Lage, Lage, Lage!",Berlin,Prenzlauer Berg (Prenzlauer Berg),936000.0,104.0,3.0,182,9000.0
3630,114512965,Ihre 2 Zi - Kapitalanlange in Kaulsdorf Nord,Berlin,Kaulsdorf (Hellersdorf),110000.0,52.0,2.0,182,2115.4
3631,114488382,PROVISIONSFREI! LASSEN SIE IHRER KREATIVITÄT FREIEN LAUF - TOP GESCHNITTENE 3 ZIMMERWOHNUNG MIT BALK,Berlin,Neukölln (Neukölln),400000.0,84.91,3.0,182,4710.9
3632,114467377,Penthouse mit Blick auf den Potsdamer Platz und Gleisdreieckpark 3 Terrassen ,Berlin,Tiergarten (Tiergarten),1450000.0,192.0,4.0,182,7552.1
3633,114438802,Erdgeschoss-Maisonette in großer Parkanlage/ Berlin-Grunewald,Berlin,Grunewald (Wilmersdorf),690000.0,123.0,3.0,182,5609.8
3634,114433655,Trendiges Dachgeschoss mit Sonnenterrasse am Mauerpark,Berlin,Prenzlauer Berg (Prenzlauer Berg),1200000.0,202.0,3.0,182,5940.6
3635,114400674,Erstbezug: Phänomenal sanierte 3-Zimmerwohnung mit herausragender Ausstattung - Prenzlauer Berg,Berlin,Prenzlauer Berg (Prenzlauer Berg),925000.0,107.2,3.0,182,8628.7
3636,114395967,Vermietete 1 Zimmer Eigentumswohnung unweit des Kaiserdamms,Berlin,Charlottenburg (Charlottenburg),319000.0,47.75,1.0,182,6680.6
3637,114394310,Ruhiger Altbau in der City West nähe Kurfürstendamm,Berlin,Charlottenburg (Charlottenburg),1150000.0,140.0,4.0,182,8214.3
3638,114394176,Neubau nähe Park in Wilmersdorf,Berlin,Wilmersdorf (Wilmersdorf),592998.0,90.66,3.0,182,6540.9
3639,114393807,"Kapitalanlage! 1,5 Zimmer in der Nähe von Kudamm!",Berlin,Charlottenburg (Charlottenburg),300000.0,42.0,1.0,182,7142.9
3640,114393581,Vermietete Wohnung 5 min von Ku'damm,Berlin,Charlottenburg (Charlottenburg),590000.0,80.0,3.0,183,7375.0
3641,114392675,Wohnung am Mierendorfplatz für Kapitalanleger,Berlin,Charlottenburg (Charlottenburg),430000.0,58.0,2.0,183,7413.8
3642,114392640,1 Zimmer Wohnung in Charlottenburg,Berlin,Charlottenburg (Charlottenburg),320000.0,45.0,1.0,183,7111.1
3643,114376807,PROVISIONSFREI! NICE-PRICE! FANTASTISCHE MAISONETTEWOHNUNG IM SCHÖNEM ALTBAU NAHE OSTKREUZ UND SPREE,Berlin,Friedrichshain (Friedrichshain),325000.0,65.16,2.0,183,4987.7
3644,114373963,Sofort bezugsfrei: Perfekt geschnittene Wohnung im beliebten Komponistenviertel ,Berlin,Weißensee (Weißensee),210000.0,51.0,2.0,183,4117.6
3645,114361382,"Großzügige Altbauwohnung mit Balkon in toller, ruhiger Lage direkt am Karl-August-Platz",Berlin,Charlottenburg (Charlottenburg),595000.0,113.5,3.0,183,5242.3
3646,114351193,Exklusive 4 Zimmerwohnung Neubau mit ca. 134 qm in bester Lage von Berlin-Charlottenburg,Berlin,Charlottenburg (Charlottenburg),990000.0,134.0,4.0,183,7388.1
3647,114291296,"Altbauwohnung im gutbürgerlichen Bezirk Steglitz

",Berlin,Steglitz (Steglitz),469000.0,87.69,3.5,183,5348.4
3648,114291290,IN FRIEDRICHSHAIN - BEGEHRTES ERDGESCHOSS - ZUR ZEIT VERMIETET,Berlin,Friedrichshain (Friedrichshain),569000.0,149.48,6.0,183,3806.5
3649,114282120,3-Zimmerwohnung in Kreuzberg *vermietet*,Berlin,Neukölln (Neukölln),430000.0,70.0,3.0,183,6142.9
3650,114281616,"Helle Wohnung am Kanal, Beste Lage in Kreuzberg!",Berlin,Kreuzberg (Kreuzberg),365000.0,61.0,2.0,183,5983.6
3651,114280527,"Bezugsfrei: sanierte Wohnung mit exzellenter Verkehrsanbindung, ideal für Alleinstehende und Paare",Berlin,Reinickendorf (Reinickendorf),210000.0,58.0,2.0,183,3620.7
3652,114265231,Kompakte 1-Zimmer Wohnung in Pankow - Bezugsfrei ab 01.05.2020!,Berlin,Pankow (Pankow),115000.0,25.0,1.0,183,4600.0
3653,114250407,"Freie Wohnung in Kreuzkölln ++ 1,5 Zimmer ++ ruhige Lage, viel Altbaucharme",Berlin,Neukölln (Neukölln),230000.0,44.0,1.5,183,5227.3
3654,114249018,PARKLAGE ++ lichtdurchflutete Dachgeschoss-Maisonette ++ zwei Balkone ++ Hasenheide ,Berlin,Neukölln (Neukölln),489000.0,80.0,2.0,183,6112.5
3655,114248397,Bezugsfreie 3-Zi.- Altbauwohnung in Steglitz (Denkmalschutz),Berlin,Steglitz (Steglitz),379000.0,75.0,3.0,183,5053.3
3656,114223639,PROVISIONSFREI: RUHIGE 1 ZIMMER WOHNUNG IM HINTERHAUS NAHE GRÄFEKIEZ!,Berlin,Kreuzberg (Kreuzberg),180000.0,30.05,1.0,183,5990.0
3657,114202591,*** vermietete Eigentumswohnung *** 2 Zimmer Wohnung mit Balkon im beliebten Bayerischen Viertel,Berlin,Schöneberg (Schöneberg),210000.0,59.45,2.0,183,3532.4
3658,114183255,Moderne Erdgeschosswohnung mit großer Gartenterrasse in Berlin-Schmargendorf !,Berlin,Schmargendorf (Wilmersdorf),530000.0,78.0,2.0,183,6794.9
3659,114180574,"Vermietetes Hochparterre mit Garten - Altbau, 3 Zimmer, 70,5qm",Berlin,Friedenau (Schöneberg),349000.0,70.5,3.0,183,4950.4
3660,114178273,Große Altbauwohnung in bester Charlottenburger Wohnlage,Berlin,Charlottenburg (Charlottenburg),779000.0,167.2,5.0,184,4659.1
3661,114172293,Zwei Geschosse Sonne in Prenzlauer Berg! Tolle Kapitalanlage mit eigenem Stellplatz,Berlin,Prenzlauer Berg (Prenzlauer Berg),269000.0,50.55,2.0,184,5321.5
3662,114165722,PROVISIONSFREI! HELLE 2 ZIMMERWOHNUNG MIT BALKON IM GRÜNEN LICHTERFELDE,Berlin,Lichterfelde (Steglitz),300000.0,65.16,2.0,184,4604.1
3663,114165480,PROVISIONSFREI! - ATTRAKTIVE ALTBAUWOHNUNG MIT BALKON IN EINER TOP LAGE,Berlin,Charlottenburg (Charlottenburg),350000.0,66.32,2.0,184,5277.4
3664,114165255,PROVISIONSFREI! TOP GESCHNITTENE 2 ZIMMERWOHNUNG IM HERRSCHAFTLICHEN ALTBAU,Berlin,Wilmersdorf (Wilmersdorf),380000.0,54.23,2.0,184,7007.2
3665,114159044,PROVISIONSFREI: ENTZÜCKENDE 1 ZIMMER WOHNUNG IM GRÄFEKIEZ!,Berlin,Kreuzberg (Kreuzberg),189000.0,34.86,1.0,184,5421.7
3666,114149897,"PROVISIONSFREI! PERFEKT GESCHNITTENE, RENOVIERTE & KLASSISCH SCHÖNE ALTBAUWOHNUNG IM FLORAKIEZ!",Berlin,Pankow (Pankow),299000.0,55.28,2.0,184,5408.8
3667,114149544,"PROVISIONSFREI! NAHE PRENZLAUER BERG! KLASSE NEUBAUWOHNUNG MIT FUßBODENHEIZUNG, BALKON UND AUFZUG!",Berlin,Weißensee (Weißensee),325000.0,68.92,2.0,184,4715.6
3668,114149156,"PROVISONSFREI! PERFEKT GESCHNITTENE, KLASSISCH SCHÖNE UND GEPFLEGTE ALTBAUWOHNUNG IM GARTENHAUS!",Berlin,Prenzlauer Berg (Prenzlauer Berg),325000.0,52.08,2.0,184,6240.4
3669,114115877,Im Herzen von Pankow gelegene 5 Zimmer-Wohnung,Berlin,Pankow (Pankow),649000.0,145.0,5.0,184,4475.9
3670,114073480,Bezugsfrei: Möblierte Altbauwohnung in Traumlage von Kreuzberg,Berlin,Kreuzberg (Kreuzberg),230000.0,37.0,1.0,184,6216.2
3671,114070868,Gemütliche 3-Zimmer-Wohnung in Berlin-Reinickendorf,Berlin,Reinickendorf (Reinickendorf),350000.0,84.65,3.0,184,4134.7
3672,114033251,4-Zimmer-Dachgeschosswohnung mit Aufdachterrasse und Aufzug,Berlin,Charlottenburg (Charlottenburg),1190000.0,166.4,4.0,184,7151.4
3673,113964944,Schöne 1-Zimmerwohnung in gepflegtem Mehrfamilienhaus,Berlin,Friedenau (Schöneberg),238160.0,46.66,1.0,184,5104.2
3674,113964116,Vermietete DG-Wohnung - 2 Zimmer mit Terrasse,Berlin,Friedenau (Schöneberg),321360.0,62.54,2.0,184,5138.5
3675,113962614,Gute Kapitalanlage in gepflegtem Mehrfamilienhaus,Berlin,Tiergarten (Tiergarten),549000.0,122.0,4.0,184,4500.0
3676,113928444,Tolle Kapitalanlage in Neukölln in zentraler Lage,Berlin,Neukölln (Neukölln),184000.0,52.51,2.0,184,3504.1
3677,113870624,ZENTRAL IN STEGLITZ - RUHIGE 3 ZIMMER WOHNUNG - ZUR ZEIT VERMIETET,Berlin,Friedenau (Schöneberg),369000.0,80.81,3.0,184,4566.3
3678,113865628,Grundsaniert und hochwertig eingerichtet,Berlin,Friedenau (Schöneberg),309000.0,55.0,2.0,184,5618.2
3679,113862699,2 Zimmer-Wohnung im grünen sucht neuen Eigentümer zur SELBSTNUTZUNG o. Anlage,Berlin,Lankwitz (Steglitz),170000.0,54.72,2.0,184,3106.7
3680,113861195,Elegante Altbauwohnung nah zum beliebten Stephankiez!,Berlin,Tiergarten (Tiergarten),285000.0,64.0,3.0,185,4453.1
3681,113793954,Zur Eigennutzung -Wohnung mit Wohlfühlcharakter in bester Lage!,Berlin,Wilmersdorf (Wilmersdorf),299000.0,69.99,3.0,185,4272.0
3682,113772480,WINTERFELDTPLATZ-KIEZ - SCHÖNER ALTBAU - ZUR ZEIT VERMIETET,Berlin,Schöneberg (Schöneberg),469000.0,128.03,4.0,185,3663.2
3683,113769197,Eigentumswohnung in Szenelage nahe dem „kleinen Tiergarten“,Berlin,Tiergarten (Tiergarten),510480.0,122.0,4.0,185,4184.3
3684,113716005,Stilvolle Altbauwohnung Nähe Savignyplatz mit Garten Preis VB,Berlin,Charlottenburg (Charlottenburg),949000.0,149.29,6.0,185,6356.8
3685,113683833,1-Zimmer-Wohnung mit Blick auf den Volkspark Fhain im Prenzlauer Berg! Erstbezug nach Sanierung!,Berlin,Prenzlauer Berg (Prenzlauer Berg),283350.0,50.97,1.0,185,5559.2
3686,113652626,Attraktive Eigentumswohnung in gefragter Szenelage,Berlin,Friedrichshain (Friedrichshain),299000.0,96.61,2.0,185,3094.9
3687,113649388,Kapitalanlage in Charlottenburg: 2-Zimmer-Wohnung ,Berlin,Charlottenburg (Charlottenburg),222000.0,51.8,2.0,185,4285.7
3688,113649154,"Bezugsfrei: sanierte 2,5-Zimmer-Wohnung nahe der TU Berlin",Berlin,Charlottenburg (Charlottenburg),384000.0,59.8,2.5,185,6421.4
3689,113649001,"Bezugsfrei: 2,5-Zimmer-Wohnung in Top Lage, nahe der TU Berlin",Berlin,Charlottenburg (Charlottenburg),364000.0,57.83,2.5,185,6294.3
3690,113648620,"Bezugsfrei: 2,5-Zimmer-Wohnung in Top Lage, nahe der TU Berlin",Berlin,Charlottenburg (Charlottenburg),359000.0,57.0,2.5,185,6298.2
3691,113647268,Schöne Zwei-Zimmer Eigentumswohnung mit Garage,Berlin,Britz (Neukölln),295000.0,60.0,2.0,185,4916.7
3692,113595502,Traumhafter Altbau sucht neue Eigentümer *Nur 4% Provision*,Berlin,Oberschöneweide (Köpenick),185000.0,67.0,2.0,185,2761.2
3693,113577516,"PROVISIONSFREI - AUßERGEWÖHNLICH SCHÖNE, KLASSISCHE ALTBAUWOHNUNG MIT SÜDBALKON NAHE PRENZLAUER BERG",Berlin,Weißensee (Weißensee),345000.0,74.85,2.0,185,4609.2
3694,113572488,Kapitalanlage! Luxuriöse 3-Zimmer-Etagen-Wohnung mit Terrasse in Berlins bester Lage Grunewald!,Berlin,Grunewald (Wilmersdorf),957740.0,136.82,3.0,185,7000.0
3695,113545400,Vermietete 2 Zimmerwohnung in gepflegtem Altbau (Denkmalschutz),Berlin,Friedenau (Schöneberg),239000.0,50.47,2.0,185,4735.5
3696,113543796,PROVISIONSFREI! GROßZÜGIGE 2 ZIMMER WOHNUNG MIT EBK IN PRENZLAUER BERG!,Berlin,Prenzlauer Berg (Prenzlauer Berg),310000.0,59.54,2.0,185,5206.6
3697,113541949,Bezugsfreie Eigentumswohnung in Bestlage nahe Viktoriapark,Berlin,Kreuzberg (Kreuzberg),189000.0,49.0,1.0,185,3857.1
3698,113541466,"""Freie unsanierte Altbauwohnung mit Balkon in Alt-Moabit zur Eigennutzung""",Berlin,Tiergarten (Tiergarten),449000.0,91.87,3.0,185,4887.3
3699,113528760,Renovierte/sanierte sofort bezugsfreie 3-Zimmerwohnung mit Balkon,Berlin,Charlottenburg (Charlottenburg),329000.0,66.0,3.0,185,4984.8
3700,113465682,Perfektes Investment in aufstrebender Lage - 4-Zimmer-Maisonettewohnung in Köpenick,Berlin,Oberschöneweide (Köpenick),370000.0,129.3,4.0,186,2861.6
3701,113461910,Eigenbedarf oder Kapitalanlage? Neu sanierte 3-Zimmer-Altbau-Wohnung mit Balkon und Aufzug,Berlin,Wilmersdorf (Wilmersdorf),459000.0,110.0,3.0,186,4172.7
3702,113438361,Renovierungsbedürtige Kapitalanlage in Spandau mit WEST BALKON,Berlin,Spandau (Spandau),95000.0,45.96,1.0,186,2067.0
3703,113399537,*Provisionsfreies Renditeobjekt* - jetzt zugreifen,Berlin,Zehlendorf (Zehlendorf),142000.0,34.01,1.0,186,4175.2
3704,113399183,* Provisionsfrei* Renditeobjekt-modern gestaltet,Berlin,Zehlendorf (Zehlendorf),260000.0,67.53,3.0,186,3850.1
3705,113345304,Neubau-Dachgeschoss-Wohnung im Vorderhaus mit Terrasse,Berlin,Charlottenburg (Charlottenburg),1400500.0,140.69,3.0,186,9954.5
3706,113345258,Neubau-Wohnung im Vorderhaus mit Balkon,Berlin,Charlottenburg (Charlottenburg),677400.0,75.48,3.0,186,8974.6
3707,113320216,Charmanter Altbau in Szenekiez,Berlin,Friedrichshain (Friedrichshain),289000.0,56.65,2.0,186,5101.5
3708,113320097,Kapitalanlage im hippen Neukölln!,Berlin,Neukölln (Neukölln),210000.0,74.81,3.0,186,2807.1
3709,113260919,PROVISIONSFREI: TOP LAGE IM WRANGELKIEZ - ENTZÜCKENDE 1 ZIMMER WOHNUNG!,Berlin,Kreuzberg (Kreuzberg),215000.0,33.67,1.0,186,6385.5
3710,113223745,Kernsaniert! Schöne 4-Zimmer-Altbau-Wohnung in historischem Einzeldenkmal in Friedrichshain!,Berlin,Friedrichshain (Friedrichshain),599000.0,94.63,4.0,186,6329.9
3711,113222334,Kreuzberger Kapitalanlage im Wrangelkiez,Berlin,Kreuzberg (Kreuzberg),304900.0,59.66,2.0,186,5110.6
3712,113218062,"Hochwertige, helle 3 Zimmer Familienwohnung in begehrter Lage",Berlin,Wilmersdorf (Wilmersdorf),508454.0,81.37,3.0,186,6248.7
3713,113217118,Elegante 3 Zimmer Wohnung in begehrter Lage,Berlin,Wilmersdorf (Wilmersdorf),504512.0,81.37,3.0,186,6200.2
3714,113179083,"Schmuckstück, Stuckstück: Altbauwohnung im denkmalgeschützten Jugendstilaltbau",Berlin,Steglitz (Steglitz),482000.0,94.33,3.0,186,5109.7
3715,113177183,Alte Pracht und neuer Glanz: Altbauwohnung mit Garten (vermietet),Berlin,Steglitz (Steglitz),202122.0,53.19,2.0,186,3800.0
3716,113168576,Eine Jugendstilikone blüht auf: Altbauglanz im schönen Steglitz,Berlin,Steglitz (Steglitz),524448.0,97.12,3.0,186,5400.0
3717,113163645,Alte Pracht und neuer Glanz: Altbauwohnung mit Garten - vermietet,Berlin,Steglitz (Steglitz),153140.0,40.3,1.0,186,3800.0
3718,113100852,PROVISIONSFREI! FANTASTISCHE DACHGESCHOSSWOHNUNG IN HERRSCHAFTLICHEM ALTBAU - PERFEKTE LAGE!,Berlin,Kreuzberg (Kreuzberg),575000.0,96.0,2.0,186,5989.6
3719,113100309,PROVISONSFREI! PERFEKT GESCHNITTEN - TOP-ZUSTAND! GEPFLEGTE ALTBAUWOHNUNG ZWISCHEN OSTKREUZ & SPREE!,Berlin,Friedrichshain (Friedrichshain),305000.0,52.98,2.0,186,5756.9
3720,113033666,Wunderschöne Kapitalanlage in Niederschöneweide - Eigenbedarf möglich,Berlin,Niederschöneweide (Treptow),198000.0,65.0,3.0,187,3046.2
3721,112982034,PROVISONSFREI! MITTEN IM LEBEN - PERFEKT GESCHNITTENE WOHNUNG IN ANSPRECHENDEM ALTBAU! TOP-ZUSTAND!,Berlin,Prenzlauer Berg (Prenzlauer Berg),525000.0,82.49,3.0,187,6364.4
3722,112933816,PROVISIONSFREI! - GEPFLEGTE UND HELLE 2 ZIMMERWOHNUNG MIT BALKON IN EINER TOP LAGE,Berlin,Charlottenburg (Charlottenburg),345000.0,71.38,2.0,187,4833.3
3723,112890898,Helle 3-Zimmer-Wohnung am grünen Stadtrand zur Selbstnutzung,Berlin,Hellersdorf (Hellersdorf),229000.0,73.0,3.0,187,3137.0
3724,112890115,"Wohnung im gutbürgerlichen Lichterfelde – Süd
mit Balkon und Hausgarten 
",Berlin,Lichterfelde (Steglitz),219000.0,57.52,2.0,187,3807.4
3725,112886204,Schöne 3-Zimmer Wohnung in ruhiger Lage,Berlin,Köpenick (Köpenick),311850.0,89.1,3.0,187,3500.0
3726,112844710,PROVISIONSFREI! AUS 2 MACH 1 - HIER KANN ETWAS GROßES ENTSTEHEN! SANIERTE ALTBAUWOHNUNGEN IM KIEZ!,Berlin,Friedrichshain (Friedrichshain),819000.0,155.76,4.0,187,5258.1
3727,112789632,Ca. 270 m² Nutzfläche! Bezugsfreie Etagenwohnung mit Aufdachterrasse - Provisionsfrei!,Berlin,Steglitz (Steglitz),654000.0,135.0,4.0,187,4844.4
3728,112731999,Ca. 270 m² Nutzfläche! Bezugsfreie Dachgeschosswohnung mit Aufdachterrasse,Berlin,Steglitz (Steglitz),654000.0,135.0,5.0,187,4844.4
3729,112723769,Ca. 270 m² Nutzfläche! Bezugsfreie Dachgeschosswohnung mit Aufdachterrasse,Berlin,Steglitz (Steglitz),654000.0,135.0,5.0,187,4844.4
3730,112723398,Gepflegte  Eigentumswohnung in  gefragter Kietzlage,Berlin,Friedrichsfelde (Lichtenberg),165000.0,54.1,2.0,187,3049.9
3731,112700679,"Auf die inneren WERTE kommt es doch an, oder ?  - Provisionsfrei",Berlin,Schöneberg (Schöneberg),695000.0,168.0,4.0,187,4136.9
3732,112662353,Kapitalanlage in Berlin-Wilmersdorf!,Berlin,Wilmersdorf (Wilmersdorf),220000.0,44.0,2.0,187,5000.0
3733,112659790,"Sehr gut geschnittene, familienfreundliche Wohnung in begehrter Lage",Berlin,Wilmersdorf (Wilmersdorf),504512.0,81.37,3.0,187,6200.2
3734,112653580,Exklusive und helle Designerwohnung in begehrter Lage,Berlin,Wilmersdorf (Wilmersdorf),441315.0,71.96,2.0,187,6132.8
3735,112590863,Berlin Wittenau: Top Wohnung mit Balkon!,Berlin,Wittenau (Reinickendorf),218000.0,63.45,2.5,187,3435.8
3736,112515456,Große Familienwohnung in Köpenick!,Berlin,Köpenick (Köpenick),341075.0,97.45,4.0,187,3500.0
3737,112514103,Hervorragende Kapitalanlage mit lebenslangem Wohnrecht,Berlin,Rosenthal (Pankow),198000.0,64.77,2.0,187,3057.0
3738,112452669,Exklusives Stadtvilla-Apartment in Schmargendorf,Berlin,Dahlem (Zehlendorf),1506260.0,119.28,3.0,187,12627.9
3739,112449523,Kapitalanlage! Vermietete 3-Zimmer-Altbau-Wohnung nahe Warschauer Straße in Friedrichshain!,Berlin,Friedrichshain (Friedrichshain),368000.0,79.33,3.0,187,4638.9
3740,112447963,"Am Hansaviertel! Stuckaltbauwohnung mit Balkon-Bezugsfrei zum 31.11.2021-",Berlin,Tiergarten (Tiergarten),695000.0,145.0,5.0,188,4793.1
3741,112447504,Möbliertes Wohnen möglich -vermieten oder selbst nutzen-,Berlin,Tiergarten (Tiergarten),190000.0,42.0,2.0,188,4523.8
3742,112447237,"Vermietet bis zum 14.10.25-Hier ist einiges möglich und das Provisionsfrei-",Berlin,Tiergarten (Tiergarten),135000.0,26.0,1.0,188,5192.3
3743,112413066,Ca. 270 m² Nutzfläche! Bezugsfreie Dachgeschosswohnung mit Aufdachterrasse,Berlin,Steglitz (Steglitz),654000.0,135.0,4.0,188,4844.4
