,id,title,city,quarter,price,qm,n_room,n_page,price_per_qm
1054,113290068,Stattliches Domizil im gutbürgerlichen Charlottenburg,Berlin,Charlottenburg (Charlottenburg),829000.0,167.5,5.0,53,4949.3
1055,111743882,***Vermietete Eigentumswohnung als Kapitalanlage am Waldrand nähe Johannesstift*** ,Berlin,Spandau (Spandau),139000.0,65.0,2.0,53,2138.5
1056,115272193,Provisionsfrei- frisch saniert plus 2 Balkone,Berlin,Wedding (Wedding),272900.0,60.0,3.0,53,4548.3
1057,115051914,Luxus-Designer-Penthouse mit Aufdachterrasse und Tiefgarage in Ruhelage Berlin-Lichterfelde,Berlin,Lichterfelde (Steglitz),1150000.0,168.19,3.5,53,6837.5
1058,115401278,Absolute Toplage - bezugsfrei ab Juni 2020,Berlin,Mitte (Mitte),640000.0,80.0,2.0,53,8000.0
1059,115024208,Moderne Dachgeschoßmaisonette in Top-Lage - die U-Bahn vor der Haustür,Berlin,Mitte (Mitte),525000.0,77.77,3.0,53,6750.7
1060,114327012,"Kapitalanlage in Wilmersdorf - Gepflegte 3,5-Zimmer Wohnung!",Berlin,Wilmersdorf (Wilmersdorf),300000.0,88.8,3.5,54,3378.4
1061,113398097,*Kaufpreisreduzierung* Wohnen mit Panoramablick *Provisionsfrei*,Berlin,Zehlendorf (Zehlendorf),310000.0,67.1,2.0,54,4620.0
1062,112851685,*Kaufpreisreduzierung* LICHTDURCHFLUTETE PENTHOUSEWOHNUNG MIT RUNDUM TERRASSE *Provisionsfrei*,Berlin,Zehlendorf (Zehlendorf),1100000.0,245.64,4.0,54,4478.1
1063,115162078,"LUXUS Hausboot - 2 Etagen - 100m² SONNENTERRASSE - 70 m² Wohnen - Kamin, Sauna, komplett individuell",Berlin,Mitte (Mitte),325000.0,70.0,2.0,54,4642.9
1064,112960528,Willkommen Zuhause - Wohnen im Buckower Eck,Berlin,Buckow (Neukölln),455500.0,88.0,3.0,54,5176.1
1065,112960396,Willkommen Zuhause - Wohnen im Buckower Eck,Berlin,Buckow (Neukölln),359500.0,77.0,3.0,54,4668.8
1066,112959258,Wohnen im Buckower Eck,Berlin,Buckow (Neukölln),249500.0,55.0,2.0,54,4536.4
1067,112959053,Ankommen und Wohlfühlen - Zuhause im Buckower Eck,Berlin,Buckow (Neukölln),275500.0,59.0,2.0,54,4669.5
1068,112948882,Zuhause zwischen Gropiusstadt und Lichtenrade,Berlin,Buckow (Neukölln),479500.0,108.0,4.0,54,4439.8
1069,115269055,Charmanter Pärchentraum in ruhiger Umgebung,Berlin,Köpenick (Köpenick),340000.0,66.0,3.0,54,5151.5
1070,114903113,Bezugsfreie 2-Zimmer-Wohnung im Dachgeschoss! Zentrale Lage am Gesundbrunnen (Berlin Mitte).,Berlin,Wedding (Wedding),205000.0,47.06,2.0,54,4356.1
1071,112853693,"Hochwertige 3-Zimmer-DG-Wohnung: Erstbezug, Südterrasse mit Panoramablick, direkt am Prenzlauer Berg",Berlin,Pankow (Pankow),684000.0,93.0,3.0,54,7354.8
1072,114899280,City Liebling - Wilmersdorf VERMIETETE 2-Zimmer-Wohnung direkt am Preußenpark,Berlin,Wilmersdorf (Wilmersdorf),350000.0,56.95,2.0,54,6145.7
1073,114588217,Schöner Wohnen mitten im Scheunenviertel!,Berlin,Mitte (Mitte),825000.0,110.0,3.0,54,7500.0
1074,112859293,Maisonette mit Loftcharakter am Paul-Lincke-Ufer!,Berlin,Kreuzberg (Kreuzberg),1095000.0,167.0,4.0,54,6556.9
1075,113215497,Vermietete Kapitalanlage im beliebten Kollwitzkiez,Berlin,Prenzlauer Berg (Prenzlauer Berg),450000.0,81.5,3.5,54,5521.5
1076,114106643,Charmante Zwei-Zimmer-Wohnung im beliebten Winsviertel zur Kapitalanlage,Berlin,Prenzlauer Berg (Prenzlauer Berg),320000.0,52.0,2.0,54,6153.8
1077,113852478,Am Tiergarten: 2-Zimmer-Wohnung mit 24h Concierge Service,Berlin,Tiergarten (Tiergarten),697500.0,86.35,2.0,54,8077.6
1078,113771727,Gemütliche Stadtwohnung im Szenebezirk Friedrichshain - Leerstand,Berlin,Friedrichshain (Friedrichshain),330000.0,60.0,2.0,54,5500.0
1079,112633892,Sanierte 5-Zimmerwohnung in Kudamm Seitenstraße,Berlin,Charlottenburg (Charlottenburg),1500000.0,196.0,5.0,54,7653.1
1080,115399588,VERMIETETE BALKONWOHNUNG IN BESTER WESTEND-LAGE!,Berlin,Charlottenburg (Charlottenburg),239000.0,69.45,2.0,55,3441.3
1081,113852487,Luxuriöses 7-Zimmer-Altbau-Unikat im Szenekiez zwischen Winterfeldt- und Nollendorfplatz,Berlin,Schöneberg (Schöneberg),2375000.0,297.16,7.0,55,7992.3
1082,113911410,Premium Dachgeschoss im beliebten Bergmannkiez mit Weitblick über Berlin,Berlin,Kreuzberg (Kreuzberg),800000.0,105.0,3.0,55,7619.0
1083,113193119,Frisch sanierte 3-Zimmer-Altbauwohnung im Erstbezug,Berlin,Rosenthal (Pankow),385000.0,83.77,3.0,55,4595.9
1084,114002808,2-Zimmer Luxus Wohnung in unmittelbarer Nähe zum Ku'damm,Berlin,Wilmersdorf (Wilmersdorf),675000.0,78.0,2.0,55,8653.8
1085,114843144,"Sonnige, bezugsfreie 2-Zimmerwohnung",Berlin,Reinickendorf (Reinickendorf),199500.0,57.0,2.0,55,3500.0
1086,114697456,"Nur 3.750,-pro QM! Einzigartige DACHTERRASSEN-MAISONETTE im Stuckaltbau- direkt am Park",Berlin,Tempelhof (Tempelhof),1350000.0,360.0,7.0,55,3750.0
1087,113716764,Großzügige Maisonette-Wohnung,Berlin,Heiligensee (Reinickendorf),549000.0,131.0,4.0,55,4190.8
1088,114582340,Einmalige Altbau-Etage am Monbijouplatz,Berlin,Mitte (Mitte),4400000.0,436.41,11.0,55,10082.3
1089,107821922,3 Zimmer-Wohnung in elegantem Neubau mit Balkon und hochwertiger Ausstattung,Berlin,Charlottenburg (Charlottenburg),741000.0,84.2,3.0,55,8800.5
1090,107173462,Moderne 3 Zimmer-Wohnung mit Balkon in der City-West,Berlin,Charlottenburg (Charlottenburg),715500.0,84.2,3.0,55,8497.6
1091,107173440,Hochwertige 4-Zimmerwohnung in der City-West mit Balkon,Berlin,Charlottenburg (Charlottenburg),791500.0,84.2,4.0,55,9400.2
1092,107173393,4 Zimmer-Wohnung in hochwertigem Neubau - Nähe Schloss Charlottenburg,Berlin,Charlottenburg (Charlottenburg),633500.0,79.18,4.0,55,8000.8
1093,107173279,Elegante 4 Zimmer-Wohnung mit Balkon in City-West Lage,Berlin,Charlottenburg (Charlottenburg),673000.0,79.18,4.0,55,8499.6
1094,107173204,Moderne 3 Zimmer-Wohnung mit Balkon nahe Schloss Charlottenburg,Berlin,Charlottenburg (Charlottenburg),697000.0,79.18,3.0,55,8802.7
1095,107173199,Hochwertig ausgestattete 3 Zimmer-Wohnung mit Balkon nahe Schloss Charlottenburg,Berlin,Charlottenburg (Charlottenburg),744500.0,79.18,3.0,55,9402.6
1096,107173195,Großzügiges Penthouse mit Dachterrasse in Charlottenburg - 3 Zimmer,Berlin,Charlottenburg (Charlottenburg),1545000.0,147.19,3.0,55,10496.6
1097,113429977,Ankommen und Wohlfühlen - Tolle Eigentumswohnung in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),555900.0,91.0,3.0,55,6108.8
1098,113429742,Zuhause in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),539900.0,91.0,3.0,55,5933.0
1099,113429432,Ihr urbanes Zuhause in Berlin-Schöneberg,Berlin,Schöneberg (Schöneberg),530900.0,91.0,3.0,55,5834.1
1100,113429364,Wohnen mit Wohlfühlcharakter in Berlin Schöneberg,Berlin,Schöneberg (Schöneberg),613900.0,108.0,4.0,56,5684.3
1101,113428620,Entspannt wohnen in Berlin Schöneberg,Berlin,Schöneberg (Schöneberg),356900.0,58.0,1.5,56,6153.4
1102,113428562,Wohlfühlgarantie für Ihre neue Eigentumswohnung,Berlin,Schöneberg (Schöneberg),475900.0,78.0,2.0,56,6101.3
1103,113428513,Wohnen in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),344900.0,58.0,1.5,56,5946.6
1104,113428462,Willkommen Zuhause - Wohnen in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),459900.0,78.0,2.0,56,5896.2
1105,113428369,"Einladend, entspannend und durchdacht: 1,5-Zimmer-Eigentumswohnung in Berlin",Berlin,Schöneberg (Schöneberg),338900.0,58.0,1.5,56,5843.1
1106,113428306,Zuhause in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),451900.0,78.0,2.0,56,5793.6
1107,113428002,Attraktiv wohnen in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),332900.0,58.0,1.5,56,5739.7
1108,113427985,Charmante 2-Zimmer Wohnung in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),442900.0,77.0,2.0,56,5751.9
1109,110252320,Die Großstadt vor der Tür - Wohnen in Berlin-Schöneberg,Berlin,Schöneberg (Schöneberg),416900.0,74.0,2.0,56,5633.8
1110,110252240,Ankommen und Wohlfühlen - Wohnen in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),401900.0,74.0,2.0,56,5431.1
1111,110252171,Zuhause im Grünen und die Stadt ganz nah - Wohnen in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),386900.0,74.0,2.0,56,5228.4
1112,110251942,Charmante 2-Zimmer Wohnung in den Schöneberger Höfen,Berlin,Schöneberg (Schöneberg),372900.0,74.0,2.0,56,5039.2
1113,113826390,"Ein neues Zuhause - in Berlin Schöneberg - Ku'Damm, KaDeWe & Potsdamer Platz in unmittelbarer Nähe",Berlin,Schöneberg (Schöneberg),527500.0,79.22,3.0,56,6658.7
1114,110041509,W1 Tolle Terrassenwohnung mit Gartenanteil,Berlin,Niederschönhausen (Pankow),745900.0,143.8,5.0,56,5187.1
1115,110041507,W5 Lichtdurchflutete 4-5 Zimmer-Wohnung,Berlin,Niederschönhausen (Pankow),732000.0,130.7,5.0,56,5600.6
1116,110041506,W10 Gartenatelier - Wohnen wie im Haus,Berlin,Niederschönhausen (Pankow),482000.0,84.6,2.0,56,5697.4
1117,105009011,GLINT Rooftop mit Blick über Berlin,Berlin,Mitte (Mitte),2109000.0,131.3,3.0,56,16062.5
1118,102802316,GLINT - Historisches Ensemble in neuem Glanz,Berlin,Mitte (Mitte),994000.0,73.5,2.0,56,13523.8
1119,100032693,GLINT - Altbaucharme auf höchstem Niveau,Berlin,Mitte (Mitte),1172000.0,99.5,3.0,56,11778.9
1120,100032645,GLINT - stilvolles Wohnensemble mitten im Herzen Berlins,Berlin,Mitte (Mitte),565000.0,47.9,1.0,57,11795.4
1121,100032597,GLINT - Historisches Ensemble in neuem Glanz,Berlin,Mitte (Mitte),699000.0,47.0,1.0,57,14872.3
1122,100032515,GLINT - ein Architekturjuwel erwacht zu neuem Leben,Berlin,Mitte (Mitte),348000.0,26.9,1.0,57,12936.8
1123,112929197,Berlin-Schmargendorf - vermietetes Apartment unweit Roseneck,Berlin,Schmargendorf (Wilmersdorf),179000.0,44.8,1.0,57,3995.5
1124,114746656,Exklusive Kapitalanlage im „Max-Kreuziger-Haus“ in gefragter Kiezlage,Berlin,Friedrichshain (Friedrichshain),440000.0,71.79,2.0,57,6129.0
1125,114949645,"Vermietete Altbauwohnung mit 2 Balkonen
",Berlin,Friedenau (Schöneberg),549000.0,111.14,4.0,57,4939.7
1126,114511007,Ansprechende Eigentumswohnung nahe Winterfeldtplatz,Berlin,Schöneberg (Schöneberg),869000.0,167.0,4.0,57,5203.6
1127,114993887,The Charleston Potsdamer Platz,Berlin,Tiergarten (Tiergarten),1180000.0,132.0,3.0,57,8939.4
1128,114563143,Entspannen Sie sich in einer hellen 2-Zimmer-Wohnung,Berlin,Steglitz (Steglitz),265000.0,68.05,2.0,57,3894.2
1129,113488509,IN THE CENTER OF POPULAR WRANGELKIEZ! SPACIOUS FLAT WITH BALCONY! PRICE IS BASIS FOR NEGOTIATION!,Berlin,Kreuzberg (Kreuzberg),730000.0,110.0,3.0,57,6636.4
1130,113220654,REFURBISHED AND FURNISHED APARTMENT DIRECTLY AT VOLKSPARK FRIEDRICHSHAIN,Berlin,Friedrichshain (Friedrichshain),219000.0,33.0,1.0,57,6636.4
1131,114653807,FRESHLY RENOVATED AND FURNISHED APARTMENT NEXT TO THE VOLKSPARK FRIEDRICHSHAIN,Berlin,Friedrichshain (Friedrichshain),220000.0,33.0,1.0,57,6666.7
1132,114759095,"***Gelegenheit in Charlottenburg: ""DG-Rohling mit vorliegender Baugenehmigung für 2 WE""***",Berlin,Charlottenburg (Charlottenburg),540000.0,180.0,5.0,57,3000.0
1133,115254767,Traumwohnung am Lietzensee mit Seeblick! Großzügig geschnitten und bezugsfertig!,Berlin,Charlottenburg (Charlottenburg),1149000.0,165.0,4.0,57,6963.6
1134,110752458,TOP Immobilie - modernisiert - saniert - hell - Aufzug,Berlin,Charlottenburg (Charlottenburg),686920.0,105.68,2.0,57,6500.0
1135,104589957,ERSTBEZUG - Maisonettewohnung - modernisiert - saniert - hell - Aufzug - Terrasse,Berlin,Charlottenburg (Charlottenburg),784875.0,120.75,3.0,57,6500.0
1136,113558251,"LUDWIGPARK - 1,5 ZIMMER MIT BALKON, EINBAUKÜCHE UND KFZ-STELLPLATZ",Berlin,Buch (Pankow),149900.0,48.44,2.0,57,3094.5
1137,114780062,Open Air mit Charme ! Bezugsfreie 2-Zimmer-Wohnung direkt am Berlin-Spandauer Schifffahrtskanal ,Berlin,Mitte (Mitte),360000.0,67.01,2.0,57,5372.3
1138,113518745,Hauptstadtmakler- Bezugsfreie Wohnung in Top Lage,Berlin,Tempelhof (Tempelhof),259000.0,69.08,3.0,57,3749.3
1139,111307827,Vermietete 5-Zimmerwohnung in Charlottenburg,Berlin,Charlottenburg (Charlottenburg),779000.0,167.2,5.0,57,4659.1
1140,111304644,Vermietete 5-Zimmer-Wohnung,Berlin,Schöneberg (Schöneberg),679000.0,170.45,5.0,58,3983.6
1141,110966009,"Vermietete, helle 5-Zimmer-Wohnung im Herzen von Pankow",Berlin,Pankow (Pankow),689000.0,153.35,5.0,58,4493.0
1142,114631780,1A Lage mit TG Stellplatz - Eigenbedarfskündigung erforderlich,Berlin,Mitte (Mitte),607500.0,81.0,2.0,58,7500.0
1143,114660781,Gartenwohnung mit drei Schlafzimmer,Berlin,Wilmersdorf (Wilmersdorf),765000.0,122.0,4.0,58,6270.5
1144,115138934,Vermietete 1Zimmerwohnung im Trendviertel!,Berlin,Tiergarten (Tiergarten),125500.0,37.0,1.0,58,3391.9
1145,115267963,Sehr schöne Eigentumswohnung in attraktiver Kiezlage,Berlin,Tiergarten (Tiergarten),111750.0,30.0,1.0,58,3725.0
1146,113439577,PROVISONSFREI! SUPERHELLE UND RENOVIERTE ALTBAUWOHNUNG ZWISCHEN OSTKREUZ UND SPREE MIT TOP-WEITBLICK,Berlin,Friedrichshain (Friedrichshain),299000.0,55.0,1.5,58,5436.4
1147,113576285,PROVISIONSFREI! AUS 2 MACH 3! GEPFLEGTE WOHNUNG IN REPRÄSENTATIVEM ALTBAU IM SAMARITERKIEZ!,Berlin,Friedrichshain (Friedrichshain),359000.0,71.03,3.0,58,5054.2
1148,114376881,"PROVISONSFREI! RUHIG GELEGENE, INTERESSANTE UND HELLE WOHNUNG IM SEITENFLÜGEL! GUTER ZUSTAND!",Berlin,Prenzlauer Berg (Prenzlauer Berg),390000.0,66.72,2.0,58,5845.3
1149,113576830,PROVISIONSFREI! EIN KLEINES SCHMUCKSTÜCK! DIE BESONDERE WOHNUNG MIT DIELEN! WOHNEN IN EINER REMISE!,Berlin,Waidmannslust (Reinickendorf),125000.0,23.22,1.0,58,5383.3
1150,114992245,Vermietete 2-Zimmer-Wohnung in Wilmersdorfer Altbau,Berlin,Wilmersdorf (Wilmersdorf),185000.0,43.56,2.0,58,4247.0
1151,114991236,"Kapitalanlage: 2,5 Zimmer-Wohnung nahe Schloss Charlottenburg!",Berlin,Charlottenburg (Charlottenburg),240000.0,49.73,2.5,58,4826.1
1152,112739399,PROVISIONSFREI! AUßERGEWÖHNLICHE UND GEPFLEGTE WOHNUNG IN REPRÄSENTATIVEM ALTBAU IM SAMARITERKIEZ!,Berlin,Friedrichshain (Friedrichshain),359000.0,71.03,2.0,58,5054.2
1153,114376603,PROVISIONSFREI! RENOVIERTE UND HELLE NEUBAUWOHNUNG IN GEPFLEGTEM HAUS! TOP-LAGE NAHE LANDWEHRKANAL!,Berlin,Kreuzberg (Kreuzberg),290000.0,52.97,2.0,58,5474.8
1154,115130954,3-Zimmer-Wohnung mit großem Wohnbereich und Loggia,Berlin,Rosenthal (Pankow),399500.0,104.19,3.0,58,3834.3
1155,104851417,Großzügige 2-Zimmer-Dachgeschoss-Wohnung im Prenzlauer Berg,Berlin,Prenzlauer Berg (Prenzlauer Berg),695000.0,89.16,2.0,58,7795.0
1156,114845606,Investieren in Berlin-Dahlem: Eine seltene Gelegenheit,Berlin,Dahlem (Zehlendorf),662235.0,135.15,4.0,58,4900.0
1157,114845600,Wohnen in einer der schönsten Straßen Berlins: 2-Zimmer-Wohnung Im Dol,Berlin,Dahlem (Zehlendorf),312865.0,63.85,2.0,58,4900.0
1158,114651729,ONLY A FEW STEPS TO THE TELTOW CHANNEL! FRESH RENOVATED APARTMENT WITH BALCONY AND GREEN VIEW!,Berlin,Steglitz (Steglitz),178500.0,40.0,1.5,58,4462.5
1159,114866156, Sehr helles vermietetes Dachgeschoss mit Terrasse in Reinickendorf,Berlin,Reinickendorf (Reinickendorf),197284.0,61.58,2.0,58,3203.7
1160,114767115,Die mitwachsende Wohnung - erweiterbar auf 4 Schlafzimmer,Berlin,Niederschönhausen (Pankow),449000.0,135.0,4.0,59,3325.9
1161,114948613,"3,82% Rendite -Top Kapitalanlage -vermietete- Gründerzeit Altbauwohnung in bester Lage am Lietzensee",Berlin,Charlottenburg (Charlottenburg),309000.0,81.81,3.0,59,3777.0
1162,114952600,1 Zimmer Wohnung nahe Schönhauser Allee (vermietet),Berlin,Pankow (Pankow),129000.0,36.0,1.0,59,3583.3
1163,113805836,"GRÜN, GUTE LAGE & LEBENSWERT! Berlin-Dahlem: Schöne 2-Raum-Wohnung mit TG-Stellplatz!",Berlin,Dahlem (Zehlendorf),345000.0,67.69,2.0,59,5096.8
1164,115149037,"bezugsfreie helle Eigentumswohnung zum selber umbauen mit Südloggia,ruhig/grün",Berlin,Lankwitz (Steglitz),206000.0,55.0,2.0,59,3745.5
1165,115381092,Hochwertige Sachwertanlage in Wasserlage mit Steigerungspotenzial !,Berlin,Kladow (Spandau),550000.0,94.0,4.0,59,5851.1
1166,115380310,IMMOBERLIN: Charmante Altbauwohnung in ruhiger Trendlage,Berlin,Friedrichshain (Friedrichshain),255000.0,37.0,2.0,59,6891.9
1167,115174747,BSI***BEZUGSFREI*PRINZENVIERTEL*ATTRACKTIVE*GROSSZÜGIGE*RUHIGE WOHNUNG IN HERRSCHAFTLICHEM ALTBAU***,Berlin,Karlshorst (Lichtenberg),475000.0,108.0,3.0,59,4398.1
1168,115372325,IMMOBERLIN: Wunderbare Wohnung mit ruhiger Südterrasse & Garten in abgeschlossener Hoflage,Berlin,Mitte (Mitte),595000.0,98.0,3.0,59,6071.4
1169,115374006,IMMOBERLIN: Großzügige Wohnung mit Balkon & Südloggia beim Wilmersdorfer Volkspark,Berlin,Wilmersdorf (Wilmersdorf),699000.0,109.0,3.0,59,6412.8
1170,114811892,HERRSCHAFTLICHE STUCKRESIDENZ im MARMOR-PALAIS-wie NEUBAU Erstbezug- dicht Potsdamer Platz!,Berlin,Tiergarten (Tiergarten),1599000.0,191.0,6.0,59,8371.7
1171,115061932,IMMOBERLIN: Zentral im Trendviertel! Sehr angenehme Wohnung mit Balkonloggia in Westlage,Berlin,Friedrichshain (Friedrichshain),447000.0,77.0,3.0,59,5805.2
1172,115061964,IMMOBERLIN: Perfekte Wohnungsarchitektur mit 4 Terrassen in ruhiger Wohlfühllage,Berlin,Weißensee (Weißensee),399000.0,89.0,3.0,59,4483.1
1173,114652820,"Früher an später denken! Vermietete, unrenovierte 2,5-Zimmer-Altbauwohnung mit Charme",Berlin,Wedding (Wedding),185000.0,64.15,2.5,59,2883.9
1174,115060767,elegante Villenetage in absoluter Ruhe * Aufzug * Tiefgarage * Sonnenterrasse * Privatsphäre......,Berlin,Nikolassee (Zehlendorf),1395000.0,240.0,6.0,59,5812.5
1175,114547407,Top-sanierte Altbauwohnung im Familienkiez,Berlin,Prenzlauer Berg (Prenzlauer Berg),785000.0,113.18,4.0,59,6935.9
1176,115132254,Top 3 Zimmer-Wohnung mit Schwimmhalle und Gartennutzung,Berlin,Grunewald (Wilmersdorf),795000.0,104.0,3.0,59,7644.2
1177,114797930,EXKLUSIVE GRUNEWALD-LAGE MIT SEEZUGANG,Berlin,Grunewald (Wilmersdorf),1850000.0,249.5,5.0,59,7414.8
1178,114511201,Vermietete 5 Zimmer Eigentumswohnung unweit des Kaiserdamms,Berlin,Charlottenburg (Charlottenburg),1000000.0,168.0,5.0,59,5952.4
1179,113996753,Helles Apartment mit Balkon für Eigennutzer oder Kapitalanleger!,Berlin,Steglitz (Steglitz),177676.0,41.32,1.0,59,4300.0
1180,114467875,Wohnen an Friedrichhains schönster Promenade: Dachgeschosswohnung mit zwei Wohnungseingängen,Berlin,Friedrichshain (Friedrichshain),1250000.0,142.86,3.0,60,8749.8
1181,110546251,"WOHNEN IN DER ""NEUEN CITY WEST""  - VERTRAGSFREI -  LIVING IN THE NEW-CITY WEST -  NO TENANT CONTRACT",Berlin,Wilmersdorf (Wilmersdorf),399000.0,73.3,2.0,60,5443.4
1182,113168132,TOP LOCATION! STYLISH LOFT IN REFURBISHED   HISTORIC BUILDING - UNDERGROUND PARKING OPTIONAL,Berlin,Mitte (Mitte),535000.0,68.03,2.0,60,7864.2
1183,112166456,"HELLES, RUHIGES APARTMENT MIT GROßEM BALKON IN AUFSTREBENDER LAGE",Berlin,Haselhorst (Spandau),110000.0,41.19,1.0,60,2670.6
1184,115208157,Erstbezug nach Sanierung:Bezugsfreies Cityapartment in Top-Lage nahe Hochschule und Virchow-Klinikum,Berlin,Wedding (Wedding),199000.0,38.7,1.0,60,5142.1
1185,115221265,"Außergewöhnliche Terrassenwohnung mit tollem Blick, Tiefgarage und viel zusätzlicher Nutzfläche",Berlin,Charlottenburg (Charlottenburg),599000.0,124.3,3.0,60,4819.0
1186,115141404,BAUHAUS PUR*sehr gut vermietete Wohnung*fast an der SPREE*toller Grundriss*2 Zi*Loggia,Berlin,Niederschöneweide (Treptow),159000.0,56.0,2.0,60,2839.3
1187,115374917,DACHGESCHOSS PENTHOUSE MIT BLICK AUF DEN VOLKSPARK + FAHRSTUHL IN DIE WHG + TIEFGARAGE + ERSTBEZUG,Berlin,Wilmersdorf (Wilmersdorf),1199000.0,128.0,4.0,60,9367.2
1188,104345270,Empty Apartment at Alexanderplatz - no commission,Berlin,Mitte (Mitte),199500.0,36.54,1.0,60,5459.8
1189,114797572,Zweiraumwohnung mit Balkon in TOP-Lage in Pankow,Berlin,Pankow (Pankow),330000.0,65.0,2.0,60,5076.9
1190,114577532,Helle und grosszügige Dachgeschosswohnung mit Blick über Berlin,Berlin,Französisch Buchholz (Pankow),399000.0,80.58,3.0,60,4951.6
1191,113630428,Ihr neues Domizil im Pankower Florakiez,Berlin,Pankow (Pankow),295000.0,65.0,2.0,60,4538.5
1192,114779787,Gemütliche 2-Zimmerwohnung direkt am Stadtpark Schöneberg,Berlin,Schöneberg (Schöneberg),199999.0,44.0,2.0,60,4545.4
1193,115236148,"Elegantes Wohnen in attraktiver Lage: 
Grün, ruhig und citynah",Berlin,Schmargendorf (Wilmersdorf),1200000.0,147.0,4.0,60,8163.3
1194,115288148,City-Appartement fußläufig zum Kurfürstendamm!,Berlin,Wilmersdorf (Wilmersdorf),176000.0,36.0,1.0,60,4888.9
1195,115370912,gut geschnittene Eigentumswohnung in bekanntem Baudenkmal,Berlin,Friedrichshain (Friedrichshain),240000.0,60.04,2.0,60,3997.3
1196,115371181,Frankfurter Tor - Helle 2 Zimmerwohnung ,Berlin,Friedrichshain (Friedrichshain),285000.0,69.0,2.0,60,4130.4
1197,113649626,Penthouse mit Terrasse in Grunewald,Berlin,Grunewald (Wilmersdorf),4575000.0,250.0,5.0,60,18300.0
1198,113648794,"""Haus im Haus"" Garten-Maisonette in Grunewald",Berlin,Grunewald (Wilmersdorf),3486750.0,329.0,7.0,60,10598.0
1199,115371142,Kapitalanlage: Gepflegte und vermietete Hochparterre-Wohnung mit Wintergarten,Berlin,Karlshorst (Lichtenberg),220000.0,67.78,3.0,60,3245.8
1200,115369119,Vermietete 3-Zi.-Whg. in gepflegtem Altbau & bester Lage,Berlin,Mitte (Mitte),670000.0,89.03,3.0,61,7525.6
1201,115340634,Charmante Altbauwohnung in Lichtenrade,Berlin,Lichtenrade (Tempelhof),365000.0,102.8,4.0,61,3550.6
1202,115235402,*Drei separat begehbare Zimmer * Südwest-Balkon * unweit Paul-Lincke-Ufer * Ruhiglage *,Berlin,Kreuzberg (Kreuzberg),420000.0,84.43,3.0,61,4974.5
1203,113608436,"Klein aber mein: bezugsfreie Wohnung in gefragter Nachbarschaft - saniert, hell, Wannenbad",Berlin,Friedrichshain (Friedrichshain),189135.0,32.13,1.0,61,5886.6
1204,113606118,Sanierte Altbauwohnung mit Südbalkon - bezugsfrei!,Berlin,Friedrichshain (Friedrichshain),350362.0,57.09,2.0,61,6137.0
1205,113930045,Ihr Investment: 3-Zi-Whg mit Tageslichtbad+große Fenster+SNR Garten,Berlin,Treptow (Treptow),281139.0,90.69,3.0,61,3100.0
1206,113932650,Vermietet: 3 Zimmer+Süd-Ost Balkon+Tageslichtbad+hell,Berlin,Treptow (Treptow),285037.5,76.01,3.0,61,3750.0
1207,113380503,Wohnen im bunten Graefekiez: bezugsfreie Altbauwohnung mit Dielenboden,Berlin,Kreuzberg (Kreuzberg),431250.0,69.0,2.0,61,6250.0
1208,113933659,Vermietet: helle 2-Zimmerwohnung mit Balkon und Wannenbad,Berlin,Treptow (Treptow),236436.0,69.54,2.0,61,3400.0
1209,113934070,Helle 3-Zi-Whg mit Süd-Ost-Balkon im gepflegtem Altbau (vermietet),Berlin,Treptow (Treptow),250478.0,73.67,3.0,61,3400.0
1210,113934527,Vermietet: helle 1-Zimmer-Wohnung mit Wannenbad,Berlin,Treptow (Treptow),150228.0,41.73,1.0,61,3600.0
1211,115370071,Bezugsfrei: Helle 1-Zimmer-Whg mit hohen Decken+Balkon,Berlin,Charlottenburg (Charlottenburg),191060.0,46.6,1.0,61,4100.0
1212,110786312,BEZUGSFREI: Großzügige Wohnung nahe Schlosspark Charlottenburg,Berlin,Charlottenburg (Charlottenburg),367392.0,85.44,2.0,61,4300.0
1213,115368984,"Laden/Büro-Wohnung in historischem Stuckaltbau im Rudolfkiez, ruhige Lage in Spreenähe, bezugsfrei",Berlin,Friedrichshain (Friedrichshain),450000.0,106.81,3.0,61,4213.1
1214,115350604,Über den Dächern Berlins mit Dachterrasse! Bezugsfrei! Top-Lage und Top-Aussicht!,Berlin,Mitte (Mitte),449000.0,62.0,2.0,61,7241.9
1215,114689612,Bezugsfreie Penthousewohnung und Kapitalanlage ,Berlin,Tiergarten (Tiergarten),5050000.0,247.0,3.0,61,20445.3
1216,104925748,Kein Eigenbedarf möglich! Kapitalanlage in gepflegter Wohnanlage in Westend - Käuferprovisionsfrei!,Berlin,Charlottenburg (Charlottenburg),199900.0,69.0,2.0,61,2897.1
