;city;hasCourtage;houseNo;id;latitude;longitude;marketingType;n_page_is24;n_room;postcode;privateOffer;purchase_price;purchase_price_per_qm;qm;quarter;rent_cold;rent_cold_per_qm;street;title
5594;Berlin;NO;6;114557475;52.4956;13.39903;PURCHASE;280;2.0;10961;false;322000.0;5045.4;63.82;Kreuzberg (Kreuzberg);;;Johanniterstraße;Ideale Altersvorsorge im wachsenden Kreuzberg: Vermietete Eigentumswohnung
5595;Berlin;NO;6;114557458;52.4956;13.39903;PURCHASE;280;1.5;10961;false;215000.0;5119.0;42.0;Kreuzberg (Kreuzberg);;;Johanniterstraße;Eigentum in attraktiver Lage: Solide vermiete Wohnung im Wachstumsbezirk
5596;Berlin;NO;3;114557349;52.4956;13.39903;PURCHASE;280;1.5;10961;false;184000.0;4426.3;41.57;Kreuzberg (Kreuzberg);;;Johanniterstraße;Zukunftsinvestment in idyllischer Lage Kreuzberg
5597;Berlin;YES;58;114553638;52.54709;13.40249;PURCHASE;280;1.0;10437;false;169000.0;4278.5;39.5;Prenzlauer Berg (Prenzlauer Berg);;;Gleimstraße;FALKPLATZT-ABSOLUTE RARITÄT! BESTE KIEZLAGE! 1 Zi. Altbau+Balkon+Frei-ein Traum!-unsaniert..!
5598;Berlin;YES;;114549579;;;PURCHASE;280;3.0;10555;false;900000.0;6000.0;150.0;Tiergarten (Tiergarten);;;;Unikat! Dachwohnung nach Ihren Wünschen in bester Kiez Lage!
5599;Berlin;YES;;114549577;;;PURCHASE;280;4.0;10555;false;1200000.0;6000.0;200.0;Tiergarten (Tiergarten);;;;Exklusive Dachwohnung nach Ihren Wünschen in bester Kiez Lage!
5600;Berlin;YES;;114549561;;;PURCHASE;281;2.0;12099;false;289000.0;4515.6;64.0;Tempelhof (Tempelhof);;;;"Entzückende 2 Zimmer Altbauwohnung mit Dielenböden und Südbalkon!
Hell, ruhig, gemütlich und leer!"
5601;Berlin;YES;;114548893;;;PURCHASE;281;4.0;13465;false;790000.0;4157.9;190.0;Frohnau (Reinickendorf);;;;Frohnau! Exklusive Maisonettewohnung (1.OG + DG) mit Komfortausstattung
5602;Berlin;YES;;114548404;;;PURCHASE;281;2.0;10245;false;279000.0;4241.4;65.78;Friedrichshain (Friedrichshain);;;;Vermietete Wohnung in Friedrichshain in Kiez-Lage unweit der Spree
5603;Berlin;YES;;114548376;;;PURCHASE;281;4.0;12169;false;225000.0;2904.4;77.47;Steglitz (Steglitz);;;;Ideal für Kapitalanleger ++ 4 Zi-Wohnung mit Südbalkon in Steglitz 
5604;Berlin;YES;;114548363;;;PURCHASE;281;2.5;13629;false;139500.0;2790.0;50.0;Siemensstadt (Spandau);;;;Vermietete Wohnung mit Balkon ++ attraktive Kapitalanlage in Spandau
5605;Berlin;YES;;114548359;;;PURCHASE;281;2.5;13629;false;141987.0;2839.7;50.0;Siemensstadt (Spandau);;;;Vermietete Wohnung mit Balkon ++ attraktive Kapitalanlage in Spandau
5606;Berlin;YES;;114548303;;;PURCHASE;281;2.0;10711;false;205000.0;4421.0;46.37;Wilmersdorf (Wilmersdorf);;;;"""RESERVIERT"" Bezugsfreie 2 Zimmer-Wohnung mit Balkon Nähe Kudamm"
5607;Berlin;YES;;114547652;;;PURCHASE;281;3.0;10247;false;319000.0;3635.7;87.74;Friedrichshain (Friedrichshain);;;;Wunderschöne Drei- Zimmer- Wohnung im Friedrichshain in der Scharnweberstraße
5608;Berlin;YES;;114547397;;;PURCHASE;281;2.0;10115;false;249900.0;5553.3;45.0;Mitte (Mitte);;;;Bald bezugsfrei: Komfort-Cityapartment in Wasserlage/Berlin-Mitte!
5609;Berlin;YES;;114547069;;;PURCHASE;281;2.0;10243;false;245000.0;4083.3;60.0;Friedrichshain (Friedrichshain);;;;Helle Altbauwohnung mit charmantem Ambiente in angenehmer Lage
5610;Berlin;YES;119a;114546528;52.51395;13.45497;PURCHASE;281;3.0;10245;false;379000.0;4922.1;77.0;Friedrichshain (Friedrichshain);;;Boxhagener Str.;Tolle Wohnung + Tolle grüne Lage + super Grundriss
5611;Berlin;YES;;114546483;;;PURCHASE;281;2.0;10999;false;680000.0;8000.0;85.0;Kreuzberg (Kreuzberg);;;;Frei ab Sommer 2020: 2-Zimmer-Dachgeschosswohnung mit Ausblick auf den Landwehrkanal in Kreuzberg
5612;Berlin;YES;78;114546435;52.46058;13.43679;PURCHASE;281;2.0;12347;false;230000.0;4483.4;51.3;Britz (Neukölln);;;Jahnstraße;BEZUGSFREI UND GEPFLEGT - 2-Zimmer-Wohnung in Neukölln
5613;Berlin;NO;17;114545792;52.52479;13.30558;PURCHASE;281;3.0;10589;false;449000.0;4754.3;94.44;Charlottenburg (Charlottenburg);;;Nordhauser Straße;Provisionsfrei: Große 3-Zimmer-Altbauwohnung mit Balkon
5614;Berlin;NO;51;114545035;52.47309;13.42609;PURCHASE;281;1.0;12049;false;218076.0;5100.0;42.76;Neukölln (Neukölln);;;Leinestraße;Provisionsfrei & Vermietet:Kapitalanlage mit Charme
5615;Berlin;NO;12;114544994;52.47399;13.42399;PURCHASE;281;2.0;12049;false;281469.0;5100.0;55.19;Neukölln (Neukölln);;;Okerstraße;Provisionsfrei & Vermietet: Himmlisches Apartment mit Balkon als Kapitalanlage
5616;Berlin;NO;12;114544978;52.47399;13.42399;PURCHASE;281;1.0;12049;false;190944.0;5100.0;37.44;Neukölln (Neukölln);;;Okerstraße;Provisionsfrei & Vermietet: Ruhige Einzimmerwohnung für Investoren
5617;Berlin;NO;12;114544966;52.47399;13.42399;PURCHASE;281;2.0;12049;false;351052.0;5200.0;67.51;Neukölln (Neukölln);;;Okerstraße;Provisionsfrei & Vermietet: Charmante Maisonettewohnung mit Dachterrasse 
5618;Berlin;NO;95;114544960;52.47679;13.30849;PURCHASE;281;3.0;14197;false;235879.0;3100.0;76.09;Wilmersdorf (Wilmersdorf);;;Schlangenbader Straße;Provisionsfrei & Vermietet: Stilvolle Wohnung mit Altberliner Klinker
5619;Berlin;NO;19;114544911;52.5342;13.34899;PURCHASE;281;4.0;10559;false;323100.0;3000.0;107.7;Tiergarten (Tiergarten);;;Stephanstraße;Provisionsfrei und Vermietet: Großzügige Kapitalanlage in aufstrebendem Kiez
5620;Berlin;NO;12;114544872;52.47399;13.42399;PURCHASE;282;2.0;12049;false;250400.0;5000.0;50.08;Neukölln (Neukölln);;;Okerstraße;Provisionsfrei & Vermietet: Gemütliche Zweizimmerwohnung als Kapitalanlage
5621;Berlin;NO;16;114544858;52.4644;13.4391;PURCHASE;282;2.0;12051;false;262224.0;4800.0;54.63;Neukölln (Neukölln);;;Bruno-Bauer-Straße;Provisionsfrei & Vermietet: Charmante Anlageimmobilie im Szenequartier
5622;Berlin;NO;16;114544856;52.4644;13.4391;PURCHASE;282;2.0;12051;false;301074.0;4550.0;66.17;Neukölln (Neukölln);;;Bruno-Bauer-Straße;Provisionsfrei & Vermietet: Solides Investmentobjekt für Altbauliebhaber
5623;Berlin;NO;51;114544850;52.47309;13.42609;PURCHASE;282;1.0;12049;false;176057.0;4900.0;35.93;Neukölln (Neukölln);;;Leinestraße;Provisionsfrei & Vermietet:Kompakte Anlageimmobilie im Schillerkiez
5624;Berlin;NO;9;114544845;52.49429;13.41849;PURCHASE;282;3.0;10967;false;327860.0;4350.0;75.37;Kreuzberg (Kreuzberg);;;Graefestraße;Provisionsfrei & Vermietet: Attraktives Investmentobjekt mit sonnigem Balkon
5625;Berlin;NO;15;114544838;52.4875;13.43089;PURCHASE;282;3.0;12047;false;481000.0;4942.0;97.33;Neukölln (Neukölln);;;Weserstraße;Provisionsfrei & Vermietet: Großzügige Altbauwohnung in Top-Lage
5626;Berlin;NO;11;114544830;52.5345;13.35169;PURCHASE;282;2.0;10559;false;272128.0;4750.0;57.29;Tiergarten (Tiergarten);;;Stephanstraße;Provisionsfrei & Vermietet: 2-Zimmer-Kapitalanlage mit Balkon
5627;Berlin;NO;11;114544810;52.5345;13.35169;PURCHASE;282;1.0;10559;false;193705.0;4750.0;40.78;Tiergarten (Tiergarten);;;Stephanstraße;Provisionsfrei & Vermietet: Zentral gelegene Singlewohnung
5628;Berlin;NO;5;114544802;52.4691;13.33459;PURCHASE;282;3.0;12159;false;490295.0;4750.0;103.22;Friedenau (Schöneberg);;;Moselstraße;Provisionsfrei & Vermietet: Großzügige Etagenwohnung mit guter Rendite
5629;Berlin;NO;60;114544793;52.4813;13.44399;PURCHASE;282;3.0;12059;false;334330.0;3350.0;99.8;Neukölln (Neukölln);;;Stuttgarter Straße;Provisionsfrei & Vermietet: Lichtdurchflutetes Dachgeschoss-Domizil als Anlage
5630;Berlin;NO;35;114544785;52.4812;13.44399;PURCHASE;282;4.0;12045;false;389900.0;3500.0;111.4;Neukölln (Neukölln);;;Innstraße;Provisionsfrei & Vermietet: Attraktive Kapitalanlage im Herzen Neuköllns
5631;Berlin;YES;;114543096;;;PURCHASE;282;5.0;10999;false;1301500.0;9500.0;137.0;Kreuzberg (Kreuzberg);;;;Vermietete 5-Zimmer-Altbauwohnung am Landwehrkanal Kreuzberg als Kapitalanlage
5632;Berlin;YES;;114534870;;;PURCHASE;282;2.0;10247;false;337000.0;4454.7;75.65;Friedrichshain (Friedrichshain);;;;Vermietete 2-Zimmer-Eigentumswohnung mit Loggia in Berlin-Friedrichshain
5633;Berlin;NO;82;114533188;52.4604;13.43639;PURCHASE;282;2.0;12347;false;294000.0;3867.4;76.02;Britz (Neukölln);;;Jahnstraße;Provisionsfrei: Attraktiv gelegener Erdgeschossrohling 
5634;Berlin;YES;;114533120;;;PURCHASE;282;3.0;10777;false;750000.0;5769.2;130.0;Schöneberg (Schöneberg);;;;Prunkvolle 3 Zimmer Wohnung im Winderfeldt-Kiez mit Balkon großer EBK und Vollbad
5635;Berlin;YES;000;114531406;52.5384;13.41621;PURCHASE;282;1.0;10435;false;305000.0;5446.4;56.0;Prenzlauer Berg (Prenzlauer Berg);;;Sredzkistraße;Idyll im Gartenhaus
5636;Berlin;YES;;114530734;;;PURCHASE;282;2.0;10119;false;540000.0;8307.7;65.0;Mitte (Mitte);;;;Blick auf den Fernsehturm! 2-Zimmer-Maisonette-Eigentumswohnung mit 2 Balkonen in Berlin-Mitte
5637;Berlin;YES;;114525446;;;PURCHASE;282;3.0;10999;false;1028000.0;10280.0;100.0;Kreuzberg (Kreuzberg);;;;3-Zimmer-Altbauwohnung mit Süd-West-Balkon und Blick auf den Landwehrkanal plus Dachboden
5638;Berlin;NO;7;114524669;52.50995;13.40419;PURCHASE;282;3.0;10117;false;1095000.0;8488.4;129.0;Mitte (Mitte);;;Elisabeth-Mara-Straße;Provisionsfrei -Luxury fully furnished 3-room-apartment (4 room possible)in Mitte
5639;Berlin;YES;;114521475;;;PURCHASE;282;6.0;13156;false;499000.0;3006.0;166.0;Niederschönhausen (Pankow);;;;Attraktives Kapitalanlagepaket in Niederschönhausen!
5640;Berlin;YES;;114521474;;;PURCHASE;283;3.0;13156;false;255000.0;3072.3;83.0;Niederschönhausen (Pankow);;;;Attraktive Kapitalanlage in Niederschönhausen!
5641;Berlin;YES;;114521473;;;PURCHASE;283;3.0;13156;false;259000.0;3120.5;83.0;Niederschönhausen (Pankow);;;;Solide Kapitalanlage in Niederschönhausen!
5642;Berlin;YES;;114517085;;;PURCHASE;283;5.0;14057;false;1149000.0;6963.6;165.0;Charlottenburg (Charlottenburg);;;;Traumwohnung am Lietzensee mit Seeblick! Großzügig geschnitten und bezugsfertig!
5643;Berlin;YES;;114515033;;;PURCHASE;283;2.0;10555;false;289000.0;4587.3;63.0;Tiergarten (Tiergarten);;;;Berlin-Tiergarten: Mitten drin als Kapitalanlage mit 2 Zimmern und Kiez
5644;Berlin;NO;28;114514774;52.45099;13.11729;PURCHASE;283;2.0;14089;false;192000.0;3581.4;53.61;Kladow (Spandau);;;Pottensteiner Weg;Provisionsfrei: 2-Zimmer-Wohnung in idyllischer Lage
5645;Berlin;YES;55;114514275;52.51027;13.20033;PURCHASE;283;3.0;13595;false;489000.0;4570.1;107.0;Spandau (Spandau);;;Am Pichelssee;Dachgeschosswohnung am See inkl. Stellplatz
5646;Berlin;YES;;114514113;;;PURCHASE;283;2.0;12351;false;195000.0;3228.5;60.4;Buckow (Neukölln);;;;*TOP* gepflegte 2-Zimmerwohnung - ruhig mit perfekter Infrastruktur 
5647;Berlin;YES;;114512790;;;PURCHASE;283;3.0;10555;false;389000.0;4248.1;91.57;Tiergarten (Tiergarten);;;;Berlin-Tiergarten: Kapitalanlage mit Zukunft - 3 Zimmer, 1 Balkon und 1 Rendite von 1,59%
5648;Berlin;YES;;114512341;;;PURCHASE;283;2.0;10999;false;326800.0;8600.0;38.0;Kreuzberg (Kreuzberg);;;;Bezugsfreie 2-Zimmer-Altbauwohnung am Landwehrkanal in Berlin-Kreuzberg
5649;Berlin;YES;73;114511832;52.52385;13.33259;PURCHASE;283;2.0;10555;false;259000.0;4104.6;63.1;Tiergarten (Tiergarten);;;Alt-Moabit;Berlin-Tiergarten: Mitten drin als Kapitalanlage mit 2 Zimmer, Balkon und Kiez an jeder Ecke
5650;Berlin;YES;73a;114511491;52.52385;13.33259;PURCHASE;283;2.0;10555;false;199000.0;4451.9;44.7;Tiergarten (Tiergarten);;;Alt-Moabit;Berlin-Tiergarten: Gute Kapitalanlage mit 2 Zimmer im Altbau mit 2,7% Rendite im Kiez
5651;Berlin;YES;9;114511441;52.46422;13.50938;PURCHASE;283;2.0;12459;false;231000.0;4300.9;53.71;Oberschöneweide (Köpenick);;;Siemensstraße;GEHEIMTIPP - bezugsfreie 2-ZI-WOHNUNG in Schöneweide
5652;Berlin;NO;3;114510150;52.48109;13.3408;PURCHASE;283;5.0;10825;true;1500000.0;5928.9;253.0;Schöneberg (Schöneberg);;;Nymphenburger Straße;großzügige Etagenwohnung am Volkspark Schöneberg
5653;Berlin;YES;52;114509715;52.4604;13.3365;PURCHASE;283;1.0;12157;false;179000.0;4837.8;37.0;Steglitz (Steglitz);;;Kniephofstraße;Kapitalanlage mit eigenem Garten !
5654;Berlin;YES;;114509112;;;PURCHASE;283;2.0;10559;false;219000.0;3355.8;65.26;Tiergarten (Tiergarten);;;;Berlin-Tiergarten: Auf dem Boden geblieben, 2 Zi vermietet im Stephankiez mit Stil und 1,6% Rendite
5655;Berlin;YES;;114509043;;;PURCHASE;283;3.0;10559;false;359000.0;3371.8;106.47;Tiergarten (Tiergarten);;;;Berlin-Tiergarten-Moabit: 3 Zimmer VERMIETET als Anlage im Stephankiez - Altbau pur
5656;Berlin;YES;;114508376;;;PURCHASE;283;3.0;10587;false;595000.0;6329.8;94.0;Charlottenburg (Charlottenburg);;;;3-Zimmer Altbauwohnung mit Balkon
5657;Berlin;NO;;114507613;;;PURCHASE;283;5.0;14193;false;442000.0;3536.6;124.98;Schmargendorf (Wilmersdorf);;;;Kapitalanlage: Vermietete 5-Zimmer-Wohnung im schönsten Schmargendorf
5658;Berlin;NO;;114507607;;;PURCHASE;283;5.0;14193;false;442000.0;3534.3;125.06;Schmargendorf (Wilmersdorf);;;;Kapitalanlage: Vermietete 5-Zimmer-Wohnung im schönsten Schmargendorf
5659;Berlin;NO;;114507558;;;PURCHASE;283;2.0;14193;false;238000.0;3200.2;74.37;Schmargendorf (Wilmersdorf);;;;Kapitalanlage: Vermietete 2-Zimmer-Wohnung im schönsten Schmargendorf
5660;Berlin;NO;;114507514;;;PURCHASE;284;3.0;14193;false;297000.0;3590.4;82.72;Schmargendorf (Wilmersdorf);;;;Kapitalanlage: Vermietete 3-Zimmer-Wohnung im schönsten Schmargendorf
5661;Berlin;NO;;114507434;;;PURCHASE;284;2.0;14193;false;246000.0;3254.4;75.59;Schmargendorf (Wilmersdorf);;;;Kapitalanlage: Vermietete Zwei-Zimmer-Wohnung im schönsten Schmargendorf
5662;Berlin;YES;;114486380;;;PURCHASE;284;4.0;14055;false;349000.0;3431.7;101.7;Charlottenburg (Charlottenburg);;;;Neu-Westend: 4 Zi.-WE mit Panoramablick Nähe Stößensee und Olympiastadion!
5663;Berlin;YES;29;114484388;52.44629;13.34559;PURCHASE;284;2.0;12167;false;290000.0;4852.7;59.76;Steglitz (Steglitz);;;Brandenburgische Straße;Stuckverzierter Altbau mit Südbalkon !
5664;Berlin;YES;29;114484383;52.44629;13.34559;PURCHASE;284;2.0;12167;false;235000.0;4855.4;48.4;Steglitz (Steglitz);;;Brandenburgische Straße;Eigenes Heim mit viel Potenzial !
5665;Berlin;YES;29;114484381;52.44629;13.34559;PURCHASE;284;1.0;12167;false;163500.0;5945.5;27.5;Steglitz (Steglitz);;;Brandenburgische Straße;Leerstehendes Single-Apartment im Grünen !
5666;Berlin;YES;30;114484366;52.44631;13.34543;PURCHASE;284;6.0;12167;false;565500.0;2500.0;226.2;Steglitz (Steglitz);;;Brandenburgische Straße;Dachrohling mit Baugenehmigung und Potenzial !
5667;Berlin;YES;30;114484349;52.44631;13.34543;PURCHASE;284;3.0;12167;false;439500.0;4851.0;90.6;Steglitz (Steglitz);;;Brandenburgische Straße;Idyllische Familienwohnung mit sonnigem Balkon !
5668;Berlin;YES;;114480565;;;PURCHASE;284;2.0;10437;false;269000.0;5274.5;51.0;Prenzlauer Berg (Prenzlauer Berg);;;;*bezugsfrei und renoviert* 2-Zimmer-Wohnung im Gleimkiez
5669;Berlin;YES;82;114478831;52.57289;13.41166;PURCHASE;284;4.0;13187;false;730000.0;4818.2;151.51;Pankow (Pankow);;;Wolfshagener Str.;Großzügige Dachgeschosswohnung in Pankow
5670;Berlin;YES;1;114474212;52.51009;13.37431;PURCHASE;284;2.0;10785;false;860000.0;7166.7;120.0;Tiergarten (Tiergarten);;;Bellevuestraße;Mit 3D-Rundgang: Highlight am Potsdamer Platz - Domizil mit Sony-Center-Panorama
5671;Berlin;YES;;114471506;;;PURCHASE;284;2.0;10247;false;310000.0;4586.5;67.59;Friedrichshain (Friedrichshain);;;;Vermietete 2-Zimmer-Wohnung
5672;Berlin;YES;82;114469505;52.57289;13.41166;PURCHASE;284;3.0;13187;false;390000.0;3715.0;104.98;Pankow (Pankow);;;Wolfshagener Strasse;Vermietete Eigentumswohnung im modernisiertem Altbau
5673;Berlin;YES;10;114468728;52.57271;13.4112;PURCHASE;284;4.0;13187;false;415000.0;3524.4;117.75;Pankow (Pankow);;;Kavalierstrasse;Vermietete Wohnung im grünen Pankow
5674;Berlin;YES;;114466911;;;PURCHASE;284;3.0;14169;false;795000.0;7644.2;104.0;Zehlendorf (Zehlendorf);;;;Eine vornehme Adresse in Dahlem und höchster Wohnkomfort 
5675;Berlin;YES;;114466623;;;PURCHASE;284;3.0;10707;false;859000.0;8590.0;100.0;Charlottenburg (Charlottenburg);;;;"HELLE 3-ZIMMER-NEUBAUWOHNUNG 
IN TOPLAGE AM OLIVAER PLATZ"
5676;Berlin;YES;;114465703;;;PURCHASE;284;2.0;12527;false;295800.0;4130.1;71.62;Grünau (Köpenick);;;;Freie DG - Wohnung mit Wasserblick
5677;Berlin;YES;;114465684;;;PURCHASE;284;4.0;12527;false;421064.0;3650.0;115.36;Grünau (Köpenick);;;;Grünau - Nahe der Dahme mit Wasserblick
5678;Berlin;YES;27;114465510;52.5005;13.3362;PURCHASE;284;6.0;10789;false;1378000.0;6117.6;225.25;Charlottenburg (Charlottenburg);;;Nürnberger Straße;zentrale Maisonette Nähe KaDeWe
5679;Berlin;YES;;114465434;;;PURCHASE;284;2.0;12555;false;250000.0;3906.2;64.0;Köpenick (Köpenick);;;;Großzügige 2 Zimmerwohnung mit Balkon, sehr schöne Lage Nähe Müggelspree
5680;Berlin;NO;2;114464446;52.52351;13.35325;PURCHASE;285;5.0;10557;true;716000.0;5188.4;138.0;Tiergarten (Tiergarten);;;Spener Str.;Zentrale Altbauwohnung mit 3,1% Rendite,Provisionsfrei!!
5681;Berlin;YES;;114455008;;;PURCHASE;285;3.0;12527;false;395000.0;4030.6;98.0;Grünau (Köpenick);;;;Ruhige und hochwertige Eigentumswohnung
5682;Berlin;YES;;114453146;;;PURCHASE;285;4.0;10719;false;1700000.0;8500.0;200.0;Wilmersdorf (Wilmersdorf);;;;4 Zimmer Etagenwohnung in 10707 Berlin-Charlottenburg
5683;Berlin;YES;78;114452564;52.43163;13.4772;PURCHASE;285;2.0;12357;false;218900.0;3404.4;64.3;Buckow (Neukölln);;;Distelfinkweg;Schöne Eigentumswohnung - Buckow - Dachgeschoss - Terrasse -Kapitalanlage
5684;Berlin;YES;;114451124;;;PURCHASE;285;3.0;13585;false;215000.0;3161.8;68.0;Spandau (Spandau);;;;Bezugsfreie 3-Raumwohnung mit sonnigem Balkon
5685;Berlin;YES;;114450736;;;PURCHASE;285;2.0;13467;false;249000.0;3458.3;72.0;Hermsdorf (Reinickendorf);;;;Lichtdurchflutete Maisonettewohnung mit 2 Balkonen und PKW-Stellplatz in grüner Lage
5686;Berlin;NO;4;114448818;52.4877;13.35269;PURCHASE;285;1.0;10823;false;142750.0;4099.7;34.82;Schöneberg (Schöneberg);;;Merseburger Straße;Provisionsfrei: Kapitalanlage in gefragtem Kiez 
5687;Berlin;YES;;114447320;;;PURCHASE;285;4.0;13583;false;410000.0;3565.2;115.0;Spandau (Spandau);;;;Exklusive Dachwohnung in ruhiger Lage mit Top Anbindung!
5688;Berlin;YES;;114447304;;;PURCHASE;285;6.0;10555;false;2100000.0;6000.0;350.0;Tiergarten (Tiergarten);;;;Unikat! Ihr individueller Wohntraum in bester Kiez Lage!
5689;Berlin;NO;47 + 49;114445698;52.55379;13.43751;PURCHASE;285;2.0;13086;false;580000.0;6649.1;87.23;Weißensee (Weißensee);;;Goethestraße;Neubau Eigentumswohnung - TÜV geprüft - Weißensee/Prenzlauer Berg - letzte Einheit im Objekt
5690;Berlin;YES;9;114436316;52.47059;13.33714;PURCHASE;285;4.0;12159;false;569000.0;4842.6;117.5;Friedenau (Schöneberg);;;Fregestraße;vermietete Stuckaltbauwohnung mit 2 Balkonen
5691;Berlin;NO;227;114435370;52.52747;13.38789;PURCHASE;285;1.0;10117;false;419000.0;9694.6;43.22;Mitte (Mitte);;;Torstraße;1-Zimmer-Altbauwohnung mit Sonnenblick in Berlin-Mitte
5692;Berlin;YES;58;114435141;52.55928;13.4185;PURCHASE;285;3.0;13189;false;389000.0;5050.0;77.03;Pankow (Pankow);;;Trelleborger Str.;Neu renovierte Wohnung mit 2 Balkonen, KFZ-Stellplatz und Aufzug in Pankow
5693;Berlin;YES;;114433747;;;PURCHASE;285;3.0;10717;false;775000.0;6982.0;111.0;Wilmersdorf (Wilmersdorf);;;;Fussläufig Kudamm 3-Zimmer- Wohnung mit zwei Terrassen und Luxus-Einbauküche in den Rosengärten
5694;Berlin;YES;3;114432766;52.50978;13.4047;PURCHASE;285;2.0;10179;false;1080000.0;10800.0;100.0;Mitte (Mitte);;;Elisabeth-Mara-Str.;Schweben über Berlin. Traumhafte Terrassenwohnung nahe Gendarmenmarkt
5695;Berlin;YES;6;114430947;52.49364;13.35107;PURCHASE;285;1.0;10781;false;175000.0;3977.3;44.0;Schöneberg (Schöneberg);;;Frankenstr.;Freiwerdende Eigentumswohnung in Berlin-Schöneberg
5696;Berlin;YES;;114430233;;;PURCHASE;285;3.0;10555;false;449000.0;4882.6;91.96;Tiergarten (Tiergarten);;;;Bezugsfreie, großzügige 3-Zimmer Altbauwohnung mit Balkon im Beusselkiez
5697;Berlin;YES;30;114428657;52.49975;13.34301;PURCHASE;285;2.0;10777;false;467000.0;6144.7;76.0;Schöneberg (Schöneberg);;;Welserstrasse;sehr schöne City-Wohnung nahe KaDeWe, vertragsfrei
5698;Berlin;YES;9;114421200;52.5522;13.41608;PURCHASE;285;1.0;10439;false;140000.0;3043.5;46.0;Prenzlauer Berg (Prenzlauer Berg);;;Erich-Weinert-Str. ;140.000 €, 46 m², 1 Zimmer
5699;Berlin;YES;;114419272;;;PURCHASE;285;4.0;13059;false;212000.0;2937.9;72.16;Neu-Hohenschönhausen (Hohenschönhausen);;;;Hohenschönhausen - freie 4-Zi.-Wohnung mit Balkon im 6.OG
5700;Berlin;YES;;114418912;;;PURCHASE;286;5.0;13187;false;799000.0;4488.8;178.0;Niederschönhausen (Pankow);;;;Pankow - Bestlage: 5 Zimmer Altbau-Wohnung - vermietet (Kapitalanlage)
5701;Berlin;YES;4;114418480;52.50633;13.46741;PURCHASE;286;2.0;10245;false;474000.0;6729.1;70.44;Friedrichshain (Friedrichshain);;;Lehnbachstraße;Exklusive Eigentumswohnung in beliebter Kiez-Lage von Berlin Friedrichshain nahe Ostkreuz
5702;Berlin;YES;19 B;114415462;52.57358;13.4097;PURCHASE;286;3.0;13187;false;419000.0;4364.6;96.0;Pankow (Pankow);;;Kavalierstraße;vermietete Altbauwohnung mit Loggia und Erker nahe dem Schlosspark
5703;Berlin;YES;;114414696;;;PURCHASE;286;2.0;10115;false;270000.0;4891.3;55.2;Mitte (Mitte);;;;Ruhige 2-Zimmerwohnung mit Balkon in Berlin-Mitte
5704;Berlin;YES;;114413558;;;PURCHASE;286;2.0;13125;false;132250.0;2398.0;55.15;Buch (Pankow);;;;"Eigentum im wunderschönen Ludwigpark in Buch:
vermietete Zwei-Zimmer-Wohnung"
5705;Berlin;YES;;114400580;;;PURCHASE;286;3.0;12157;false;399000.0;4593.6;86.86;Steglitz (Steglitz);;;;Beste Altersvorsorge: Steglitz wo es am schönsten ist! 3 Zimmer ETW im Vorderhaus. 2.OG Vermietet.
5706;Berlin;NO;;114400514;;;PURCHASE;286;3.0;14193;false;280000.0;3291.0;85.08;Schmargendorf (Wilmersdorf);;;;Kapitalanlage: Vermietete 3-Zimmer-Wohnung im schönsten Schmargendorf
5707;Berlin;YES;19 B;114398286;52.57354;13.40961;PURCHASE;286;5.0;13187;false;659000.0;4438.6;148.47;Pankow (Pankow);;;Kavalierstraße;ca. 2,1 % Rendite - vermietete Altbauwohnung nahe dem Schlosspark
5708;Berlin;NO;;114397951;;;PURCHASE;286;3.0;14193;false;292000.0;3505.8;83.29;Schmargendorf (Wilmersdorf);;;;Kapitalanlage: Vermietete 3-Zimmer-Wohnung im schönsten Schmargendorf
5709;Berlin;YES;2;114397712;52.51836;13.31628;PURCHASE;286;3.0;10587;false;350000.0;4471.1;78.28;Charlottenburg (Charlottenburg);;;Galvanistraße;Schöne Altbauwohnung in toller Lage an der Spree in Berlin-Charlottenburg
5710;Berlin;YES;;114397325;;;PURCHASE;286;1.5;13353;false;168200.0;3729.5;45.1;Wedding (Wedding);;;;Attraktive 1,5 Zimmer- Wohnung mit PKW-Duple-Stellplatz im beliebten Sprengelkiez
5711;Berlin;YES;22;114396894;52.50164;13.36744;PURCHASE;286;1.0;10785;false;212388.03;7021.1;30.25;Tiergarten (Tiergarten);;;Körnerstraße;Hier können Sie einziehen!  Erstbezug nach Sanierung, Balkon
5712;Berlin;NO;39;114396419;52.51475;13.43425;PURCHASE;286;2.0;10243;true;365000.0;5887.1;62.0;Friedrichshain (Friedrichshain);;;Singerstraße;2 Zimmerwhg.   bezugsfrei ab  Mai 2020
5713;Berlin;YES;19 B;114396018;52.57353;13.40958;PURCHASE;286;5.0;13187;false;639000.0;4531.9;141.0;Pankow (Pankow);;;Kavalierstraße;ca. 2,2 % Rendite - vermietete Altbauwohnung nahe dem Schlosspark
5714;Berlin;YES;76A;114394208;52.56834;13.37111;PURCHASE;286;2.0;13409;false;165000.0;3112.0;53.02;Reinickendorf (Reinickendorf);;;Hausotterstraße;bezugsfreie Hochparterre-2-Zimmerwohnung mit Balkon zwischen Bürgerpark und Schäfersee
5715;Berlin;YES;;114391591;;;PURCHASE;286;6.0;10777;false;2965000.0;11273.8;263.0;Wilmersdorf (Wilmersdorf);;;;Designappartement nahe Viktoria-Luise-Platz
