;id;title;city;quarter;postcode;street;houseNo;price;qm;n_room;latitude;longitude;privateOffer;marketingType;hasCourtage;n_page_is24;price_per_qm
2393;115307055;IMMOBERLIN: Ersteinzug nach Sanierung! Helle Wohnung mit Südbalkon;Berlin;Lankwitz (Steglitz);12247;;;299000.0;62.0;2.0;;;false;PURCHASE;YES;120;4822.6
2394;115306973;bezugsfreie traumhafte Dachgeschoss Wohnung in Niederschönhausen*2 Zi*Balkon*Lift;Berlin;Niederschönhausen (Pankow);13156;Buchholzer Str.;85+;225000.0;56.0;2.0;52.58351;13.40756;false;PURCHASE;YES;120;4017.9
2395;115305401;Besichtigung am 22.01.2020!! Vermietete 2 Zimmerwohnung im aufstrebenden Sprengelkiez!;Berlin;Wedding (Wedding);13353;Sprengelstraße;39;165000.0;48.9;2.0;52.54178;13.35593;false;PURCHASE;YES;120;3374.2
2396;115305207;Kreuzberger Altbauerlebnisse: Erstbezug nach Sanierung;Berlin;Kreuzberg (Kreuzberg);10961;Gneisenaustr.;48;1057490.0;151.06;5.0;52.48949;13.40267;false;PURCHASE;YES;120;7000.5
2397;115304075;FREUNDLICHE WOHNUNG MIT BALKON - IN CHARMANTER LAGE VON BERLIN-SPANDAU - ZUR ZEIT VERMIETET;Berlin;Spandau (Spandau);13587;;;149000.0;51.0;2.0;;;false;PURCHASE;YES;120;2921.6
2398;115303323;IMMOBERLIN: Hell & adrett in sehr guter Lage! Wohnung mit ruhigem Südbalkon & Pkw-Stellplatz im Hof;Berlin;Schmargendorf (Wilmersdorf);14193;;;395000.0;70.0;3.0;;;false;PURCHASE;YES;120;5642.9
2399;115302001;EXTRAVAGANTE DACH-MAISONETTE - Erstbezug- mit 3 Dachterrassen mit Traumblick Potsdamer Platz;Berlin;Tiergarten (Tiergarten);10785;;;1980000.0;180.0;4.0;;;false;PURCHASE;YES;120;11000.0
2400;115298502;Stilvolle Altbauwohnung mit Balkon und tollem Ausblick im Zentrum von Berlin;Berlin;Wilmersdorf (Wilmersdorf);10779;;;719000.0;108.5;3.5;;;false;PURCHASE;YES;121;6626.7
2401;115274061;+++BEZUGSFREI++1-ZIMMER++FRIEDRICHSHAIN++TERRASSE+++;Berlin;Friedrichshain (Friedrichshain);10245;Corinthstraße;53;199000.0;35.0;1.0;52.4994;13.46399;false;PURCHASE;YES;121;5685.7
2402;115245091;wohnen im Kiez  2,5 Zimmer-Wohnung, ca. 65 m² mit Balkon in Berlin-Friedrichshain;Berlin;Friedrichshain (Friedrichshain);10249;;;379000.0;65.0;2.0;;;false;PURCHASE;YES;121;5830.8
2403;115218967;Schöne 2-Zimmerwohnung - Stuck und Spreenähe VERMIETET;Berlin;Tiergarten (Tiergarten);10555;Spenerstraße;2;217000.0;63.86;2.0;52.52351;13.35325;false;PURCHASE;YES;121;3398.1
2404;115215328;4-Zimmer-Eigentumswohnung in ruhiger und grüner Wohnlage von Mahlsdorf;Berlin;Mahlsdorf (Hellersdorf);12623;;;390000.0;107.0;4.0;;;false;PURCHASE;YES;121;3644.9
2405;115208524;RUHIGE LAGE & DENNOCH ZENTRAL - BEGEHRTES FRIEDENAU - ZUR ZEIT VERMIETET;Berlin;Friedenau (Schöneberg);12159;Fregestraße;9___;299317.0;56.4;2.0;52.4706;13.3368;false;PURCHASE;NO;121;5307.0
2406;115208517;ALS INVESTITION IN DIE ZUKUNFT - IM BELIEBTEN WINS-VIERTEL - ZUR ZEIT VERMIETET;Berlin;Prenzlauer Berg (Prenzlauer Berg);10405;;;787400.0;127.0;4.0;;;false;PURCHASE;YES;121;6200.0
2407;115208493;DACHGESCHOSS + SPITZBODEN MIT GROSSER NUTZFLÄCHE - SCHÖNER SONNENBALKON - EIGENER GARTENANTEIL!;Berlin;Buckow (Neukölln);12349;;;349000.0;82.44;3.0;;;false;PURCHASE;YES;121;4233.4
2408;115208486;LIEBLINGSLAGE FRIEDRICHSHAIN - CHARMANTER ALTBAU - ZUR ZEIT VERMIETET;Berlin;Friedrichshain (Friedrichshain);10245;Corinthstr.;43___;359000.0;96.61;3.0;52.49983;13.46253;false;PURCHASE;YES;121;3716.0
2409;115208347;Ruhige, attraktive Altbauwohnung im Szenekiez Goltzstraße/Winterfeldplatz;Berlin;Schöneberg (Schöneberg);10781;;;700000.0;100.0;4.0;;;false;PURCHASE;YES;121;7000.0
2410;115208300;ALS KAPITALANLAGE ODER ZUR ZUKÜNFTIGEN EIGENNUTZUNG - IM BELIEBTEN WINS-VIERTEL - ZUR ZEIT VERMIETET;Berlin;Prenzlauer Berg (Prenzlauer Berg);10405;;;680000.0;100.0;3.0;;;false;PURCHASE;YES;121;6800.0
2411;115208281;IN FRIEDENAU - SONNIGES DACHGESCHOSS - ZUR ZEIT VERMIETET;Berlin;Friedenau (Schöneberg);12159;;;249000.0;49.79;1.0;;;false;PURCHASE;YES;121;5001.0
2412;115208227;ALS KAPITALANLAGE ODER ZUR ZUKÜNFTIGEN EIGENNUTZUNG - IM BELIEBTEN WINS-VIERTEL - ZUR ZEIT VERMIETET;Berlin;Prenzlauer Berg (Prenzlauer Berg);10405;;;645000.0;100.0;3.0;;;false;PURCHASE;YES;121;6450.0
2413;115208164;LIEBLINGSLAGE IN FRIEDRICHSHAIN - VERMIETETE ALTBAUWOHNUNG MIT FAHRSTUHL - NUR 3,57% PROVISION;Berlin;Friedrichshain (Friedrichshain);10245;Corinthstr.;30**;269000.0;59.44;2.0;52.50038;13.46012;false;PURCHASE;YES;121;4525.6
2414;115208156;SONDERNUTZUNGSRECHT GARTEN - RUHIGE LAGE IM HERZEN VON STEGLITZ - ZUR ZEIT VERMIETET;Berlin;Friedenau (Schöneberg);12159;Schnackenburgstr.;7**;349000.0;71.74;3.0;52.47462;13.33324;false;PURCHASE;YES;121;4864.8
2415;115208107;BEGEHRTE LAGE NAHE ROSENECK - GEEIGNET FÜR FREIBERUFLER - ZUR ZEIT VERMIETET;Berlin;Schmargendorf (Wilmersdorf);14193;;;349500.0;81.11;3.0;;;false;PURCHASE;YES;121;4309.0
2416;115208017;ALS KAPITALANLAGE ODER ZUR ZUKÜNFTIGEN EIGENNUTZUNG - IM BELIEBTEN WINS-VIERTEL - ZUR ZEIT VERMIETET;Berlin;Prenzlauer Berg (Prenzlauer Berg);10405;;;650000.0;100.0;3.0;;;false;PURCHASE;YES;121;6500.0
2417;115207386;Vermietete 1-Zimmerwohnung in Berlin-Mitte (nähe Kreuzberg) zu verkaufen!;Berlin;Mitte (Mitte);10179;;;190000.0;30.49;1.0;;;false;PURCHASE;YES;121;6231.6
2418;115206370;Möblierter Altbau - Lage Nahe Helmholtzplatz;Berlin;Prenzlauer Berg (Prenzlauer Berg);10437;Raumerstraße;18;457900.0;80.0;3.0;52.54144;13.42196;false;PURCHASE;YES;121;5723.8
2419;115206292;Sanierter Altbau im Winskiez;Berlin;Prenzlauer Berg (Prenzlauer Berg);10405;Jablonskistraße;17;425000.0;85.0;2.5;52.53735;13.42547;false;PURCHASE;YES;121;5000.0
2420;115206235;Praktische 2 Zimmer Wohnung im grünen Tegel;Berlin;Tegel (Reinickendorf);13507;Bernauer Straße;119;189500.0;54.0;2.0;52.57557;13.27572;false;PURCHASE;YES;122;3509.3
2421;115206113;Wohnen/Arbeiten im schönen Westend;Berlin;Charlottenburg (Charlottenburg);14052;Kastanienallee;22;379500.0;94.0;2.0;52.50997;13.26862;false;PURCHASE;YES;122;4037.2
2422;115205983;Praktischer Grundriss, 3 Zimmer in Berlin Moabit!;Berlin;Tiergarten (Tiergarten);10553;Rostockerstraße;39;291600.0;81.0;3.0;52.53004;13.32628;false;PURCHASE;YES;122;3600.0
2423;115205531;Schon 50% verkauft! FREIE 47m² Wohnung mit neuem Fahrstuhl und Balkon inklusive!;Berlin;Charlottenburg (Charlottenburg);10585;Zillestraße;65;234955.0;47.0;1.0;52.51336;13.30667;false;PURCHASE;YES;122;4999.0
2424;115205483;Schon 50% verkauft! FREIE 105m² DG-Wohnung mit neuem Fahrstuhl und Loggia;Berlin;Charlottenburg (Charlottenburg);10585;Zillestraße;65;528594.0;104.0;3.0;52.51336;13.30667;false;PURCHASE;YES;122;5082.6
2425;115205197;"Quirliges Friedrichshain - ruhige Wohnung. (Nur für ""Barzahler"" geeignet)";Berlin;Friedrichshain (Friedrichshain);10243;;;246200.0;57.25;2.0;;;false;PURCHASE;YES;122;4300.4
2426;115204997;TIWO IMMOBILIEN: Klein aber fein! Bezugsfreie 1 Zimmerwohnung ;Berlin;Schöneberg (Schöneberg);10781;;;159000.0;35.0;1.0;;;false;PURCHASE;YES;122;4542.9
2427;115204892;Gepflegte Altbauwohnung nahe Arnimplatz;Berlin;Prenzlauer Berg (Prenzlauer Berg);10439;Bornholmer Straße;72;449500.0;80.0;2.0;52.55411;13.403;false;PURCHASE;YES;122;5618.8
2428;115204781;X-Berg: Kapitalanlage richtig gemacht!;Berlin;Kreuzberg (Kreuzberg);10969;Lindenstraße;26;320000.0;85.0;3.0;52.50441;13.39667;false;PURCHASE;YES;122;3764.7
2429;115204769;Erstbezug: Design-Altbau mit schwarzer Luxusküche und Marmorhighlights;Berlin;Friedrichshain (Friedrichshain);10243;Warschauer Strasse;76;894000.0;100.0;4.0;52.51299;13.45342;false;PURCHASE;YES;122;8940.0
2430;115204407;Beste Platzlage im Helmholtzkiez;Berlin;Prenzlauer Berg (Prenzlauer Berg);10437;Raumerstraße;8;630000.0;98.0;3.0;52.54279;13.41775;false;PURCHASE;YES;122;6428.6
2431;115204273;Bezugsfrei und WG-geeignet: Altbau-Maisonette mit Farbakzenten und unmittelbarer Spreenähe;Berlin;Niederschöneweide (Treptow);12439;Britzer Strasse;16;280000.0;67.0;2.5;52.45369;13.51822;false;PURCHASE;YES;122;4179.1
2432;115204161;Sanierte Wohnung mit Balkon und Tiefgarage;Berlin;Lichtenrade (Tempelhof);12307;;;215000.0;75.0;3.0;;;false;PURCHASE;YES;122;2866.7
2433;115203980;Südbalkon und viel Grün;Berlin;Köpenick (Köpenick);12555;;;215000.0;59.0;3.0;;;false;PURCHASE;YES;122;3644.1
2434;115203837;TOP Immobilie - modernisiert - saniert - hell - Aufzug - Terrasse;Berlin;Charlottenburg (Charlottenburg);14059;;;795340.0;122.36;2.0;;;false;PURCHASE;YES;122;6500.0
2435;115203637;TOP Immobilie - Modernisiert / Saniert - hell - Aufzug - Terrasse;Berlin;Charlottenburg (Charlottenburg);14059;;;848900.0;130.66;3.0;;;false;PURCHASE;YES;122;6497.0
2436;115201373;Altersvorsorge leicht gemacht!;Berlin;Spandau (Spandau);13589;Haakzeile;6;149000.0;65.0;2.0;52.55223;13.16715;false;PURCHASE;YES;122;2292.3
2437;115199853;Sanierte Altbauwohnung mit drei Zimmern im begehrtesten Kiez Berlins;Berlin;Mitte (Mitte);10115;;;395000.0;73.0;3.0;;;false;PURCHASE;YES;122;5411.0
2438;115199848;Vermieteter 70m² Altbau mit großer Perspektive -KAPITALANLAGE- schon 80% verkauft;Berlin;Charlottenburg (Charlottenburg);10587;Helmholtzstraße;18;249033.0;70.15;2.0;52.52182;13.32758;false;PURCHASE;YES;122;3550.0
2439;115199833;Einen der letzten Plätze sichern - Charlottenburger Spreebogen - freier 110m² Altbau wartet auf Sie;Berlin;Charlottenburg (Charlottenburg);10587;Helmholtzstraße;18;454882.0;110.0;3.0;52.52182;13.32758;false;PURCHASE;YES;122;4135.3
2440;115199815;Einen der letzten Plätze sichern - Charlottenburger Spreebogen - freier 82m² Altbau wartet auf Sie;Berlin;Charlottenburg (Charlottenburg);10587;Helmholtzstraße;18;375148.0;82.4;2.0;52.52182;13.32758;false;PURCHASE;YES;123;4552.8
2441;115199805;Einen der letzten Plätze sichern - Charlottenburger Spreebogen - renovierungsbedürft. 83m² Altbau;Berlin;Charlottenburg (Charlottenburg);10587;Helmholtzstraße;18;357353.0;82.0;2.0;52.52182;13.32758;false;PURCHASE;YES;123;4358.0
2442;115198876;IMMOBERLIN: Trendlage! Topwohnung in Designambiente mit Loggia;Berlin;Neukölln (Neukölln);12051;;;488000.0;80.0;3.0;;;false;PURCHASE;YES;123;6100.0
2443;115198827;IMMOBERLIN: Bezaubernde Wohnung mit Südwestbalkon;Berlin;Tempelhof (Tempelhof);12101;;;229000.0;55.0;2.0;;;false;PURCHASE;YES;123;4163.6
2444;115198802;IMMOBERLIN: Top-Wohnung mit Südwestbalkon & Tiefgaragenplatz;Berlin;Steglitz (Steglitz);12165;;;649000.0;110.0;4.0;;;false;PURCHASE;YES;123;5900.0
2445;115198783;IMMOBERLIN: Top-Wohnung mit Südwestbalkon & Lift;Berlin;Wilmersdorf (Wilmersdorf);10713;;;985000.0;125.0;4.0;;;false;PURCHASE;YES;123;7880.0
2446;115198490;Dachgeschoss am Tegeler See;Berlin;Tegel (Reinickendorf);13507;Bernauer Straße;121;219000.0;64.0;2.0;52.57558;13.27539;false;PURCHASE;YES;123;3421.9
2447;115198326;IMMOBERLIN: Großzügig & sonnig - vermietete Wohnung mit Balkonloggien in Südlage;Berlin;Steglitz (Steglitz);12169;;;399000.0;102.0;4.0;;;false;PURCHASE;YES;123;3911.8
2448;115198314;IMMOBERLIN: Wohnung mit ruhigem Westbalkon in angenehmer Lage;Berlin;Spandau (Spandau);13595;;;219000.0;62.0;2.0;;;false;PURCHASE;YES;123;3532.3
2449;115198298;IMMOBERLIN: Sehr beliebte Lage - Gemütliche Wohnung mit Terrasse;Berlin;Lichterfelde (Steglitz);12205;;;399000.0;72.0;4.0;;;false;PURCHASE;YES;123;5541.7
2450;115198229;IMMOBERLIN: Zentral in Frohnau! Lichtdurchflutete vermietete Wohnung;Berlin;Frohnau (Reinickendorf);13465;;;220000.0;39.0;1.0;;;false;PURCHASE;YES;123;5641.0
2451;115198209;IMMOBERLIN: Schöne  Wohnung mit Westloggia;Berlin;Zehlendorf (Zehlendorf);14165;;;229000.0;62.0;2.0;;;false;PURCHASE;YES;123;3693.5
2452;115198105;IMMOBERLIN: Helle Wohnung mit Westterrasse;Berlin;Reinickendorf (Reinickendorf);13403;;;440000.0;146.0;4.0;;;false;PURCHASE;YES;123;3013.7
2453;115197986;IMMOBERLIN: Sonnige Wohnung beim Volkspark Jungfernheide;Berlin;Charlottenburg (Charlottenburg);13627;;;149000.0;34.0;1.0;;;false;PURCHASE;YES;123;4382.4
2454;115197449;PROVISIONSFREI! 3-Zimmer-Maisonette-Dachgeschosswohnung in der Berliner Siemensstadt;Berlin;Siemensstadt (Spandau);13629;;;275000.0;90.0;3.0;;;false;PURCHASE;NO;123;3055.6
2455;115196590;✓ 3-Zimmer möglich ✓ 10 min zur TU Berlin mit dem Bike ✓ Bezugsfrei ✓ Berlin-Mitte;Berlin;Tiergarten (Tiergarten);10553;;;289000.0;75.0;3.0;;;false;PURCHASE;YES;123;3853.3
2456;115196536;Superzentral zwischen Einkaufsmeile und Oper;Berlin;Charlottenburg (Charlottenburg);10625;Goethestraße;46;178000.0;37.74;1.0;52.50863;13.30776;false;PURCHASE;YES;123;4716.5
2457;115187907;KAPITALANLAGE - Schöne ETW Wohnung mit Stellplatz im Brunnenviertel ;Berlin;Wedding (Wedding);13355;Voltastr.;2b;450000.0;104.36;4.0;52.54231;13.39057;false;PURCHASE;YES;123;4312.0
2458;115184693;bezugsfreie traumhafte Dachgeschoss Wohnung in Niederschönhausen*2 Zi*Balkon*Lift;Berlin;Niederschönhausen (Pankow);13156;Buchholzer Str.;85;225000.0;56.0;2.0;52.58351;13.40756;false;PURCHASE;YES;123;4017.9
2459;115179950;*** bezugsfrei zum 01.06.2020 *** Handwerker Wohnung mit Perspektive im Szenekiez Neukölln;Berlin;Neukölln (Neukölln);12051;;;159000.0;33.01;1.0;;;false;PURCHASE;YES;123;4816.7
2460;115162273;Lichtdurchflutete 3-Zimmer-Wohnung mit großzügigem West-Balkon;Berlin;Wilmersdorf (Wilmersdorf);10715;;;649000.0;84.02;3.0;;;false;PURCHASE;YES;124;7724.4
2461;115106083;IMMOBERLIN: Helle Traum-Wohnung mit Südbalkon;Berlin;Wilmersdorf (Wilmersdorf);10711;;;400000.0;65.0;2.0;;;false;PURCHASE;YES;124;6153.8
2462;115106066;IMMOBERLIN: Angenehme vermietete Wohnung mit Südterrasse bei der Spree;Berlin;Köpenick (Köpenick);12555;;;199000.0;60.0;2.0;;;false;PURCHASE;YES;124;3316.7
2463;115106057;IMMOBERLIN: Adrette vermietete Wohnung mit idealer Fensterausrichtung;Berlin;Friedrichshain (Friedrichshain);10249;;;190000.0;50.0;2.0;;;false;PURCHASE;YES;124;3800.0
2464;115106052;IMMOBERLIN: Exquisite Altbauwohnung mit Südwestbalkon & Lift im beliebten Güntzelkiez;Berlin;Wilmersdorf (Wilmersdorf);10713;;;985000.0;125.0;4.0;;;false;PURCHASE;YES;124;7880.0
2465;115059964;Gemütlichkeit gepaart mit Energieeffizienz;Berlin;Karlshorst (Lichtenberg);10318;;;150000.0;48.0;1.5;;;false;PURCHASE;YES;124;3125.0
2466;115040502;IMMOBERLIN: Geräumige vermietete Wohnung mit Sonnenloggia;Berlin;Reinickendorf (Reinickendorf);13403;;;210000.0;63.0;3.0;;;false;PURCHASE;YES;124;3333.3
2467;114998336;3-Zimmer, nahe der Deutschen Oper;Berlin;Charlottenburg (Charlottenburg);10585;;;255000.0;63.0;3.0;;;false;PURCHASE;YES;124;4047.6
2468;114983679;Steglitz ruft! Kapitalanlage - schöner Altbau - Stuck - hohe Decken!;Berlin;Steglitz (Steglitz);12163;;;255000.0;63.0;2.0;;;false;PURCHASE;YES;124;4047.6
2469;114970964;Tolle Dachgeschoßwohnung, Neubau, 45qm Balkon (15% in Wfl),Tiefgarage inkl.;Berlin;Lichterfelde (Steglitz);14167;;;329000.0;58.31;2.0;;;false;PURCHASE;YES;124;5642.3
2470;114968071;Über den Dächern von Charlottenburg: Premium Dachwohnung mit Top-Ausstattung;Berlin;Charlottenburg (Charlottenburg);10625;Leibnizstr.;62;1980000.0;152.19;3.0;52.50384;13.31299;false;PURCHASE;YES;124;13010.1
2471;114966491;TOLLE, KLEINE CITY-WOHNUNG MIT GR. BALKON U. WEITBLICK UNWEIT KADEWE! ZWEITWOHNUNG IN BERLIN?;Berlin;Wilmersdorf (Wilmersdorf);10777;;;149000.0;39.0;1.0;;;false;PURCHASE;YES;124;3820.5
2472;114966378;Gemütliche, vermietete 2-Zimmerwohnung in Berlin-Buckow!;Berlin;Buckow (Neukölln);12349;Parksiedlung Spruch;56;180000.0;52.41;2.0;52.42215;13.40811;false;PURCHASE;YES;124;3434.5
2473;114966295;SELTENER ALTBAU-JUWEL - STUCK, FLÜGELTÜREN, UNWEIT FASANENPLATZ 4-5 ZIM., TOLLER GRUNDRISS, BALKON;Berlin;Wilmersdorf (Wilmersdorf);10719;;;839000.0;148.0;5.0;;;false;PURCHASE;YES;124;5668.9
2474;114966271;"SUPER HELLE, FREIE GROSSZÜGIGE AB-WHG. MIT GR. WOHNKÜCHE (EBK) + BALKON UNWEIT ""KUDAMM"" U. GRUNEWALD";Berlin;Wilmersdorf (Wilmersdorf);10711;;;560000.0;117.0;3.0;;;false;PURCHASE;YES;124;4786.3
2475;114966103;HELLE VERMIETETE 3 ZIM + BALKON UNWEIT BELIEBTEM ARMINPLATZ. NUR FREIWERDEND MIT EIGENBEDARFSKLAGE !;Berlin;Prenzlauer Berg (Prenzlauer Berg);10437;;;359000.0;90.0;3.0;;;false;PURCHASE;YES;124;3988.9
2476;114964632;Gepflegte Etagenwohnung mit 2 Zimmern und Balkon im beliebten Weitlingkiez;Berlin;Friedrichsfelde (Lichtenberg);10315;;;174000.0;55.0;2.0;;;false;PURCHASE;YES;124;3163.6
2477;114964235;sehr schöne helle Wohnung in zentraler Lage zu verkaufen;Berlin;Friedrichsfelde (Lichtenberg);10315;Am Tierpark 31/Alfred-Kowalke-Str.;14;189000.0;52.0;2.0;52.50582;13.52017;false;PURCHASE;YES;124;3634.6
2478;114964018;IMMOBERLIN: Toplage! Wohnung mit Südterrasse;Berlin;Charlottenburg (Charlottenburg);14052;;;340000.0;90.0;2.0;;;false;PURCHASE;YES;124;3777.8
2479;114959660;HERRSCHAFTLICHE SUITE im Pariser Stil- im MARMOR PALAIS dicht Potsdamer Platz!;Berlin;Tiergarten (Tiergarten);10785;;;1098000.0;140.0;2.0;;;false;PURCHASE;YES;124;7842.9
2480;114946023;Neubau, luxuriöse  Apartmentwohnung zwischen KaDeWe und Tiergarten;Berlin;Tiergarten (Tiergarten);10787;;;776000.0;75.87;2.0;;;false;PURCHASE;NO;125;10228.0
2481;114899393;*** Alt-Berliner Wohnung im pulsierenden Friedrichshain ***;Berlin;Friedrichshain (Friedrichshain);10245;;;270000.0;58.0;2.0;;;false;PURCHASE;YES;125;4655.2
2482;114884719;Schöne Altbauwohnung nahe Spandau Arcaden ! Perfekt für Singles!;Berlin;Spandau (Spandau);13581;;;165000.0;61.77;2.0;;;false;PURCHASE;YES;125;2671.2
2483;114870498;Erstbezug - Maisonette über den Dächern direkt am Ku'damm mit 2 Balkonen;Berlin;Wilmersdorf (Wilmersdorf);10707;Brandenburgische Str.;33;910000.0;121.0;4.0;52.49953;13.30753;false;PURCHASE;YES;125;7520.7
2484;114869047;Großzügige Loft-Wohnung in beliebter Lage am Prager Platz;Berlin;Wilmersdorf (Wilmersdorf);10779;;;462000.0;77.0;1.5;;;false;PURCHASE;YES;125;6000.0
2485;114868392;IN PANKOW - BESTLAGE NÄHE RATHAUS  - ZUR ZEIT VERMIETET;Berlin;Pankow (Pankow);13187;Ossietzkystr.;9.;827524.0;178.0;5.0;52.57186;13.40811;false;PURCHASE;NO;125;4649.0
2486;114868381;IN PANKOW - BESTLAGE NÄHE RATHAUS  - ZUR ZEIT VERMIETET;Berlin;Pankow (Pankow);13187;Ossietzkystr.;9.;827524.0;178.0;5.0;52.57186;13.40811;false;PURCHASE;NO;125;4649.0
2487;114868210;BEGEHRTE LIETZENSEELAGE - IN CHARLOTTENBURG - ZUR ZEIT VERMIETET;Berlin;Charlottenburg (Charlottenburg);14059;Wundtstr.;"24;";237175.0;47.75;1.0;52.51124;13.29223;false;PURCHASE;NO;125;4967.0
2488;114868157;RUHIGE LAGE IM HERZEN VON STEGLITZ - SONNIGE WOHNUNG & MODERNES DUSCHBAD - BEZUGSFREI AB 01.05.2020!;Berlin;Friedenau (Schöneberg);12159;Schnackenburgstr.;7__;351102.0;59.07;2.0;52.47462;13.33324;false;PURCHASE;NO;125;5943.8
2489;114868088;LIEBLINGSLAGE IN FRIEDRICHSHAIN - CHARMANTER ALTBAU MIT FAHRSTUHL - ZUR ZEIT VERMIETET;Berlin;Friedrichshain (Friedrichshain);10245;Corinthstr.;30.;278603.0;59.44;2.0;52.50038;13.46012;false;PURCHASE;NO;125;4687.1
2490;114868020;IN FRIEDRICHSHAIN - MIT BALKONOPTION - ZUR ZEIT VERMIETET;Berlin;Friedrichshain (Friedrichshain);10245;Knorrpromenade;8.;226818.0;48.61;2.0;52.50924;13.46256;false;PURCHASE;NO;125;4666.1
2491;114867768;LIEBLINGSLAGE IM STEGLITZER KIEZ - DACHTERRASSE MÖGLICH & FAHRSTUHLOPTION - BEZUGSFREI!;Berlin;Steglitz (Steglitz);12165;Wrangelstr.;10_f;651455.0;136.28;3.0;52.4559;13.31666;false;PURCHASE;NO;125;4780.3
2492;114867396;TEGELER SEE UND SCHLOßPARK IN DER NÄHE -SONNIGE WOHNUNG - ZUR ZEIT VERMIETET;Berlin;Tegel (Reinickendorf);13507;Karolinenstr.;1_a;185626.0;62.21;2.0;52.59102;13.28265;false;PURCHASE;NO;125;2983.9
2493;114867253;NÄHE LAUENBURGER PLATZ - ATTRAKTIVER ALTBAU MIT LOGGIA - ZUR ZEIT VERMIETET;Berlin;Steglitz (Steglitz);12157;Kniephofstr.;52_A;413771.0;86.86;3.5;52.4604;13.3365;false;PURCHASE;NO;125;4763.7
2494;114867196;RUHIGE LAGE & DENNOCH ZENTRAL, WOHNUNG MIT 2 BALKONEN - BEGEHRTES FRIEDENAU - ZUR ZEIT VERMIETET;Berlin;Friedenau (Schöneberg);12159;Fregestraße;9.;568599.0;117.5;4.0;52.4706;13.3368;false;PURCHASE;NO;125;4839.1
2495;114867148;ZENTRAL IN MOABIT - 3 ZIMMER-WOHNUNG MIT ALTBAUSTIL -ZUR ZEIT VERMIETET;Berlin;Tiergarten (Tiergarten);10559;Stephanstr.;50_a;372290.0;106.47;3.0;52.53365;13.34846;false;PURCHASE;NO;125;3496.7
2496;114867123;SCHÖN MODERNISIERT & HELL, MIT STUCK & PARKETT - BEGEHRTE KIEZLAGE - ZUR ZEIT VERMIETET;Berlin;Schöneberg (Schöneberg);10781;Hohenstaufenstr.;4+;692884.0;167.42;4.0;52.49506;13.35255;false;PURCHASE;NO;125;4138.6
2497;114866914;Hoch oben wohnen im Kienbergtower - Gepflegte 4 Zimmer-Wohnung in Berlin-Marzahn;Berlin;Marzahn (Marzahn);12685;;;259000.0;96.56;4.0;;;false;PURCHASE;YES;125;2682.3
2498;114866661;BEGEHRTES FRIEDENAU - RUHIGE LAGE IM SEITENFLÜGEL -  RENOVIEREN UND SELBER GESTALTEN;Berlin;Friedenau (Schöneberg);12161;Rheingaustr.;19b;309674.0;57.94;2.0;52.47102;13.32106;false;PURCHASE;NO;125;5344.7
2499;114866564;BEGEHRTES FRIEDENAU - RUHIGE LAGE IM SEITENFLÜGEL -  RENOVIEREN UND SELBER GESTALTEN;Berlin;Friedenau (Schöneberg);12161;Rheingaustr.;19b;309674.0;57.94;2.0;52.47102;13.32106;false;PURCHASE;NO;125;5344.7
2500;114866383;BEGEHRTE LAGE IN FRIEDRICHSHAIN - SCHÖNER ALTBAU MIT BALKON- & FAHRSTUHLOPTION - ZUR ZEIT VERMIETET;Berlin;Friedrichshain (Friedrichshain);10245;Danneckerstr.;14_;516815.0;128.82;4.0;52.5023;13.45391;false;PURCHASE;NO;126;4011.9
2501;114866334;Luxusapartment in einer Gated Community;Berlin;Zehlendorf (Zehlendorf);14169;;;1350000.0;170.0;4.0;;;false;PURCHASE;YES;126;7941.2
2502;114862518;IMMOBERLIN: Top-Citylage! Komfortable Altbauwohnung mit ruhigem Südbalkon;Berlin;Mitte (Mitte);10115;;;452000.0;78.0;2.0;;;false;PURCHASE;YES;126;5794.9
2503;114862425;Innerhalb des S-Bahnring! Provisionsfreie Eigentumswohnung am Sprengel-Kiez;Berlin;Wedding (Wedding);13353;Amrumer Str.;6;299000.0;61.0;3.0;52.54348;13.34812;false;PURCHASE;NO;126;4901.6
2504;114862377;Vollständig sanierte und bezugsfreie 3-Zi. ETW in ruhiger Lage - Berlin Wedding;Berlin;Wedding (Wedding);13349;;;525000.0;102.0;3.0;;;false;PURCHASE;YES;126;5147.1
2505;114862280;Im Westfälischen Viertel! Klassische Altbauwohnung im ruhigen Hinterhof;Berlin;Tiergarten (Tiergarten);10555;Alt Moabit;73 A;283000.0;58.0;2.0;52.52385;13.33259;false;PURCHASE;NO;126;4879.3
2506;114862147;Provisionsfrei! Helle Stuckaltbauwohnung am Hansa-Ufer;Berlin;Tiergarten (Tiergarten);10555;Alt Moabit;73 A;315000.0;60.0;2.0;52.52385;13.33259;false;PURCHASE;NO;126;5250.0
2507;114862028;Ruhig gelegene 2-Zimmer-Wohnung mit direktem Gartenzugang in Steglitz;Berlin;Steglitz (Steglitz);12163;;;290000.0;57.47;2.0;;;false;PURCHASE;YES;126;5046.1
2508;114837295;"Luxuriös ausgestattete 3- Zimmerwohnung im Trendbezirk Schöneberg 
";Berlin;Schöneberg (Schöneberg);10825;;;269000.0;66.0;3.0;;;false;PURCHASE;YES;126;4075.8
