;id;title;city;quarter;postcode;street;houseNo;purchase_price;rent_cold;qm;n_room;latitude;longitude;privateOffer;marketingType;hasCourtage;n_page_is24;rent_cold_per_qm
1791;115379107;Exklusive, geräumige 3-Zimmer-Wohnung mit Balkon und Einbauküche, Berlin;Berlin;Friedrichshain (Friedrichshain);10247;Silvio-Meier-Straße;2;;1720.0;107.0;3.0;52.51539;13.46321;true;RENT;;90;16.1
1792;115379088;Nur mit WBS! Balkonwohnung an der Bundesallee, mit EBK und Wannenbad;Berlin;Wilmersdorf (Wilmersdorf);10715;;;;390.84;52.96;1.0;;;false;RENT;;90;7.4
1793;115378807;Nachmieter für 2-Zimmer Wohnung in Mahlsdorf gesucht;Berlin;Mahlsdorf (Hellersdorf);12623;An der Schule;82;;680.0;54.97;2.0;52.50563;13.61582;true;RENT;;90;12.4
1794;115376795;Freundliche 3-Zimmer-Dachgeschosswohnung mit Einbauküche und Balkon in Köpenick, Berlin;Berlin;Köpenick (Köpenick);12557;Mahlower Straße;1;;498.0;67.0;3.0;52.44052;13.56789;true;RENT;;90;7.4
1795;115376573;Maisonette- Wohnung mit 56 qm Wohnraum und 35 qm Hobbyraum;Berlin;Heiligensee (Reinickendorf);13503;Ruppiner Chaussee;297;;919.0;91.0;3.5;52.61855;13.24002;false;RENT;;90;10.1
1796;115376572;Große Pärchenwohnung mit Balkon und Einbauküche!;Berlin;Tegel (Reinickendorf);13507;Bernauer Straße;130;;899.0;75.99;3.0;52.57629;13.27763;false;RENT;;90;11.8
1797;115376570;Schicke Familienwohnung mit EBK!;Berlin;Neu-Hohenschönhausen (Hohenschönhausen);13057;Falkenberger Chaussee;126;;729.0;71.43;3.0;52.56827;13.52423;false;RENT;;90;10.2
1798;115375996;Ein Wohntraum fußläufig vom Ku‘damm | Erstbezug.;Berlin;Wilmersdorf (Wilmersdorf);10711;Heilbronner Str.;9;;1700.0;100.29;3.0;52.50099;13.29325;false;RENT;;90;17.0
1799;115374656;ANFRAGEN ÜBER DAS KONTAKTFELD!!! gut geschnittene 3-Zimmer-Neubauwohnung mit Balkon;Berlin;Alt-Hohenschönhausen (Hohenschönhausen);13055;Altenhofer Str.;40;;466.0;78.91;3.0;52.53586;13.48458;false;RENT;;90;5.9
1800;115373489;Modernisierte 2-Zimmer-Wohnung mit Balkon und Einbauküche in Prenzlauer Berg, Berlin;Berlin;Prenzlauer Berg (Prenzlauer Berg);10439;Seelower Straße;13;;700.0;61.0;2.0;52.55314;13.41121;true;RENT;;91;11.5
1801;115371550;Hier entsteht ein neues Schmuckstück!;Berlin;Lankwitz (Steglitz);12249;Lüdeckestr.;4;;861.29;80.46;2.2;52.42896;13.36134;false;RENT;;91;10.7
1802;115371325;Ruhige und charmante 2-Zimmer Altbauwohnung im beliebten Friedrichshain;Berlin;Friedrichshain (Friedrichshain);10245;;;;652.0;46.8;2.0;;;true;RENT;;91;13.9
1803;115371130;Traumhafte Neubauwohnung ideal für Pärchen oder Singles;Berlin;Tiergarten (Tiergarten);10557;Lehrter Straße;23 WE43;;1005.0;54.0;2.0;52.53064;13.36223;false;RENT;;91;18.6
1804;115369897;ruhige 2-Zimmer-Wohnung mit Balkon in Berlin - Siemensstadt;Berlin;Siemensstadt (Spandau);13629;;;;500.0;47.0;2.0;;;false;RENT;;91;10.6
1805;115369669;Willkommen im Haus Cumberland am Ku'damm  l exklusive 2 Zimmerwohnung;Berlin;Charlottenburg (Charlottenburg);10719;Kurfürstendamm;193;;1850.0;92.0;2.0;52.50111;13.31813;false;RENT;;91;20.1
1806;115369513;Willkommen im Heinickeweg 15  l große exklusiv möblierte 3 Zimmer Maisionettewohnung;Berlin;Charlottenburg (Charlottenburg);13627;Heinickeweg;15;;2150.0;160.0;3.0;52.54036;13.28408;false;RENT;;91;13.4
1807;115369451;"COMPENSATION! ABLÖSE! - Neues 2 Zimmer ""Penthouse"" mit Vollausstattung";Berlin;Friedrichshain (Friedrichshain);10245;Bossestr.;6a;;896.4;67.4;2.0;52.49973;13.46111;true;RENT;;91;13.3
1808;115369016;Sander 27-bald fertig und perfekt saniert: super schöne 2 Zi. Whg. für Interessenten mit Fantasie!;Berlin;Neukölln (Neukölln);12047;Sanderstraße;27;;1145.0;64.71;2.0;52.49257;13.42402;false;RENT;;91;17.7
1809;115368594;Stilvolle 3-Zimmer Maisonette-Wohnung in Grunewald;Berlin;Grunewald (Wilmersdorf);14193;Wernerstraße;6;;1274.0;97.0;3.0;52.48434;13.27434;false;RENT;;91;13.1
1810;115368512;ab 1 Monat: WG-Zimmer, möbliert, inkl. Wlan, TV, Bad/WC- und Küchenmitbenützung, Waschmaschine;Berlin;Niederschönhausen (Pankow);13156;Uhlandstrasse;0;;580.0;16.0;1.0;52.58645;13.39293;false;RENT;;91;36.2
1811;115368436;HOMESK - Dachgeschoss-Maisonettewohnung, Altbau in Mitte, 206m², 3 Terrassen und Sauna;Berlin;Mitte (Mitte);10119;Max-Beer-Straße;29;;3408.08;206.55;2.0;52.5264;13.40839;false;RENT;;91;16.5
1812;115368365;HOMESK - Neukölln! 3 Zimmer Altbauwohnung mit Südbalkon im Vorderhaus;Berlin;Neukölln (Neukölln);12051;Nogatstraße;26;;1460.0;98.0;3.0;52.46945;13.4309;false;RENT;;91;14.9
1813;115368246;Luftige Traumwohnung mit toller Ausstattung am Kreuzpfuhl: Schönstraße!;Berlin;Weißensee (Weißensee);13086;;;;799.0;64.0;2.0;;;false;RENT;;91;12.5
1814;115367945;Großzügige 2-Zimmerwohnung mit Terrasse - Kiez von Köpenick;Berlin;Köpenick (Köpenick);12557;Karlstraße;45;;753.1;75.31;2.0;52.439;13.5792;false;RENT;;91;10.0
1815;115367762;Direkt am Leipziger Platz! Großartiges Townhouse über 3 Etagen mit außergewöhnlichen Blick;Berlin;Mitte (Mitte);10117;Leipziger Platz;13;;3378.75;198.75;5.0;52.51041;13.37894;false;RENT;;91;17.0
1816;115367692;Gemütliche und hochwertige 3-Zimmerwohnung;Berlin;Neukölln (Neukölln);12435;Harzer Straße;106;;1600.0;110.0;3.0;52.48767;13.44409;false;RENT;;91;14.5
1817;115367471;Rote Insel! 3 Zi. Dachterr.-Wohnung, frisch renoviert, sonnig!;Berlin;Schöneberg (Schöneberg);10829;Leberstraße;22;;1299.0;104.43;3.0;52.48425;13.36119;false;RENT;;91;12.4
1818;115367395;Im Herzen Schönebergs zuhause. 2,5-Zimmer-Mietwohnung mit Westbalkon;Berlin;Schöneberg (Schöneberg);10777;;;;1531.8;85.1;2.5;;;false;RENT;;91;18.0
1819;115367311;Willkommen in Köpenick - gemütliche 2 Zimmer Wohnung nahe der Müggelspree;Berlin;Köpenick (Köpenick);12555;Am Filmlager;8;;858.02;63.91;2.0;52.44958;13.58463;false;RENT;;91;13.4
1820;115366899;Erstbezug im Erdgeschoss mit kleiner Terrasse zum Innenhof!;Berlin;Prenzlauer Berg (Prenzlauer Berg);10405;Chodowieckistraße;20;;952.05;64.0;2.0;52.53834;13.42478;false;RENT;;92;14.9
1821;115366843;Sonnenblick. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;7;;743.4;50.4;2.0;52.5115;13.50771;false;RENT;;92;14.8
1822;115366697;Ruhige, helle 2 Zimmer Neubau Erstbezug Nähe Kantstraße;Berlin;Charlottenburg (Charlottenburg);10625;Herderstr.;3;;1158.56;72.41;2.0;52.50975;13.31583;false;RENT;;92;16.0
1823;115366674;*Lust auf Außergewöhnliches ?* Traumhafte REMISE im Herzen Kreuzbergs ! Teilgewerblich Nutzbar !;Berlin;Kreuzberg (Kreuzberg);10997;Adalbertstr.;86;;1163.0;72.7;2.0;52.50206;13.41944;false;RENT;;92;16.0
1824;115366662;Exklusive 1-Zimmer-Wohnung in Tiergarten, Berlin;Berlin;Tiergarten (Tiergarten);10785;Genthiner Strasse;46;;985.0;31.24;1.0;52.50182;13.35803;true;RENT;;92;31.5
1825;115366639;2 Zimmerglück - Direkt an der Spree, mit Terrasse;Berlin;Oberschöneweide (Köpenick);12459;Tabbertstraße;6C;;853.76;58.88;2.0;52.46495;13.50528;false;RENT;;92;14.5
1826;115366631;Attraktive 1-Zimmer Wohnung mit Wohnküche!;Berlin;Friedenau (Schöneberg);12161;Bundesallee;116;;401.0;27.5;1.0;52.46793;13.32865;false;RENT;;92;14.6
1827;115366598;Frühlingsgefühle in Staaken!;Berlin;Staaken (Spandau);13591;Oldesloer Weg;17;;522.13;64.29;2.5;52.53363;13.15331;false;RENT;;92;8.1
1828;115366588;Wisbyer Strasse - IST  NEU SANIERT - MIT BALKON- Wohnen & Arbeiten;Berlin;Pankow (Pankow);10439;;;;980.0;70.0;2.0;;;false;RENT;;92;14.0
1829;115366396;NEU SANIERT - WISBYER  STRAßE - ALTBAU - MIT BALKON - Wohnen & Arbeiten;Berlin;Pankow (Pankow);10439;;;;1540.0;110.0;5.0;;;false;RENT;;92;14.0
1830;115366290;SchillerQubes - vollmöblierte Mini-Apartments am Griechischen Park;Berlin;Oberschöneweide (Köpenick);12459;Schillerpromenade;1;;451.85;21.64;1.0;52.46384;13.51758;false;RENT;;92;20.9
1831;115366257;SchillerQubes - vollmöblierte Mini-Apartments am Griechischen Park;Berlin;Oberschöneweide (Köpenick);12459;Schillerpromenade;1;;455.0;22.0;1.0;52.46384;13.51758;false;RENT;;92;20.7
1832;115366035;Bes. Sonntag, den 26.01. um 16:00 Uhr,  2 Zimmer, Balkon, Laminat;Berlin;Rosenthal (Pankow);13158;Niederstraße;19;;738.0;78.24;2.0;52.5842;13.36638;false;RENT;;92;9.4
1833;115364972;Wohnen in modernisierter und denkmalgeschützten Wohnanlage in Reinickendorf nahe Englisches Viertel;Berlin;Reinickendorf (Reinickendorf);13407;Septimerstr.;26;;560.0;41.78;1.5;52.56528;13.34244;false;RENT;;92;13.4
1834;115364667;3 Zimmerwohnung in modernisierter und denkmalgeschützten Wohnanlage nahe dem englischen Viertel;Berlin;Reinickendorf (Reinickendorf);13407;Septimerstr.;44;;900.0;71.34;3.0;52.56531;13.3394;false;RENT;;92;12.6
1835;115364579;Wohnen in modernisierter und denkmalgeschützten Wohnanlage in Reinickendorf nahe Englisches Viertel;Berlin;Reinickendorf (Reinickendorf);13407;Septimerstr.;44;;740.0;61.47;2.0;52.56531;13.3394;false;RENT;;92;12.0
1836;115364491;1-Zimmer Wohneinheit in modernisierter und denkmalgeschützten Wohnanlage;Berlin;Reinickendorf (Reinickendorf);13407;Septimerstr.;8;;450.0;32.52;1.0;52.56451;13.34516;false;RENT;;92;13.8
1837;115364309;Hochwertige Neubauwohnung in Mitte! EBK, Conciergeservice!;Berlin;Kreuzberg (Kreuzberg);10179;Stallschreiberstraße;32;;990.0;46.0;2.0;52.50762;13.40581;false;RENT;;92;21.5
1838;115364180;Vollmöbliertes 1-Zimmer Apartment im Luxuriösen Grunewald;Berlin;Grunewald (Wilmersdorf);14193;Trabener Str.;27a;;950.0;29.13;1.0;52.48971;13.26822;false;RENT;;92;32.6
1839;115364118;Gemütliche Singlewohnung! Wohnen ab 55 Jahren!;Berlin;Lichterfelde (Steglitz);12209;Scheelestr.;110;;452.63;48.05;1.5;52.41325;13.32157;false;RENT;;92;9.4
1840;115364110;Modernisierte Familienwohnung;Berlin;Lichterfelde (Steglitz);12207;Réaumurstr.;22;;569.42;71.41;2.5;52.41212;13.31531;false;RENT;;93;8.0
1841;115364032;1 Zimmer Wohnung in der Württembergallee 26/27 in 14052 Berlin;Berlin;Charlottenburg (Charlottenburg);10452;Württembergallee;26/27;;495.0;45.38;1.0;52.51089;13.26412;false;RENT;;93;10.9
1842;115363941;Besichtigung am 22.01./23.01.2020 jeweils um 15:00 Uhr;Berlin;Schöneberg (Schöneberg);10779;Barbarossastraße;42;;750.0;62.45;2.0;52.49216;13.34133;false;RENT;;93;12.0
1843;115363817;Große Dachgeschoss-Maisonettewohnung am Breitenbachplatz;Berlin;Dahlem (Zehlendorf);14195;Breitenbachplatz;10;;1698.39;188.71;5.0;52.46725;13.30814;false;RENT;;93;9.0
1844;115362171;**TOP-LAGE** geräumige 5-Zimmerwohnung mit EBK und Wintergarten in direkter Nähe zum Tegeler See!;Berlin;Tegel (Reinickendorf);13507;Am Tegeler Hafen;1;;1482.98;116.77;5.0;52.5905;13.28185;false;RENT;;93;12.7
1845;115360758;3 room apartment incl. Daylight bath, fitted kitchen, 2x balcony for first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1711.35;95.34;3.0;52.53456;13.36494;false;RENT;;93;17.9
1846;115360488;3 Zi. Whg. inkl. Tageslichtbad, EBK, 2x Balkon zum Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1711.35;95.34;3.0;52.53456;13.36494;false;RENT;;93;17.9
1847;115359650;Schöne 2,5-Zimmer-Dachgeschosswohnung mit EBK und Dachterrasse in Rosenthal (Pankow), Berlin;Berlin;Rosenthal (Pankow);13158;;;;820.0;80.0;2.5;;;true;RENT;;93;10.2
1848;115359396;pure enjoyment 3 room ap. with FK + 2x balcony + daylight bath for first-time occupation;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1775.0;99.44;3.0;52.53456;13.36494;false;RENT;;93;17.8
1849;115358857;Zum Genießen 3 Zi. Whg. EBK + 2x Balkon + Tageslichtbad zum Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1775.0;99.44;3.0;52.53456;13.36494;false;RENT;;93;17.8
1850;115358269;A lot of space on 122sqm! Fitted kitchen + First-time occupation + 2 terraces;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;2131.1;122.83;4.0;52.53456;13.36494;false;RENT;;93;17.3
1851;115354475;modernisierte Wohnung in ruhiger Lage zu vermieten;Berlin;Steglitz (Steglitz);12169;Sembritzkistraße;11 a;;370.0;61.55;2.0;52.45085;13.34938;false;RENT;;93;6.0
1852;115354435;schöne Wohnung nahe SpandauArcaden;Berlin;Spandau (Spandau);13581;Wilhelmshavener Straße;6;;372.0;53.65;2.0;52.53228;13.19447;false;RENT;;93;6.9
1853;115353521;Für Treppensteiger - Familienwohnung mit Badewanne und Balkon!;Berlin;Hellersdorf (Hellersdorf);12627;Zossener Str.;162;;629.0;68.54;3.0;52.54351;13.60078;false;RENT;;93;9.2
1854;115353510;Ohne viel Schnickschnack-praktische Pärchenwohnung mit Badewanne und Balkon!;Berlin;Hellersdorf (Hellersdorf);12629;Havelländer Ring;37;;539.0;46.71;2.0;52.54203;13.59626;false;RENT;;93;11.5
1855;115353504;Pärchenwohnung mit Parkett und Balkon! Echt schick!;Berlin;Französisch Buchholz (Pankow);13127;Guyotstraße;39;;729.0;58.27;2.0;52.60452;13.41544;false;RENT;;93;12.5
1856;115353502;Einfach toll! Hell, geräumig und mit Einbauküche!;Berlin;Französisch Buchholz (Pankow);13127;Guyotstraße;39;;749.0;58.27;2.0;52.60452;13.41544;false;RENT;;93;12.9
1857;115351801;SCHÖNE SANIERTE 2 ZIMMER+ EG/HOCHPARTERRE +RUHIG+WANNENBAD+GEPFLEGTE ANLAGE+BALKON+PARKETT/LAMINAT;Berlin;Charlottenburg (Charlottenburg);13627;Goebelplatz;5;;400.16;38.11;2.0;52.53904;13.28064;false;RENT;;93;10.5
1858;115351251;2,5 Zimmer-Wohnung zur Nachmiete in Alt-Hohenschönhausen;Berlin;Alt-Hohenschönhausen (Hohenschönhausen);13055;;;;745.0;66.39;2.5;;;true;RENT;;93;11.2
1859;115351090;3 Zimmerwohnung mit Dachterrasse in Altglienicke;Berlin;Altglienicke (Treptow);12524;;;;690.0;82.0;3.0;;;true;RENT;;93;8.4
1860;115350946;WG geeignete Wohnung in Berlin-Mitte ab sofort bezugsfrei!!!;Berlin;Mitte (Mitte);10117;Mohrenstraße;68;;900.0;90.0;3.5;52.51213;13.38402;true;RENT;;94;10.0
1861;115350483;Große DG-Wohnung in Mariendorf sucht Nachmieter für sofort;Berlin;Mariendorf (Tempelhof);12105;Königstr.;12;;1263.43;133.71;3.0;52.44616;13.37757;false;RENT;;94;9.4
1862;115350383;NEUBAU - ERSTBEZUG - Luxuriöse 2-Zimmerwohnung direkt am Wasser;Berlin;Tiergarten (Tiergarten);10587;;;;990.0;48.56;2.0;;;false;RENT;;94;20.4
1863;115350194;ERSTBEZUG - NACH SANIERUNG;Berlin;Kreuzberg (Kreuzberg);10997;;;;849.0;48.15;2.0;;;false;RENT;;94;17.6
1864;115344959;Modernes Wohnen im sanierten Denkmal - 2 Zimmer im Ludwig Hoffmann Quartier;Berlin;Buch (Pankow);13125;Wiltbergstraße;50;;490.0;42.39;2.0;52.63854;13.49036;false;RENT;;94;11.6
1865;115342878;Penthouse Wohnung - 3-Zimmerwohnung mit großer Süd-West-Terrasse;Berlin;Schmargendorf (Wilmersdorf);14199;Friedrichshaller Str.;42;;2200.0;131.0;3.0;52.47456;13.29791;false;RENT;;94;16.8
1866;115340451;Exklusiver Terrassen-Kamin-Altbau  in repräsentativer Dahlemer Villa, Pacelliallee, 1950€WM;Berlin;Dahlem (Zehlendorf);14195;Pacelliallee;7;;1650.0;121.57;2.5;52.46858;13.28894;false;RENT;;94;13.6
1867;115340332;Super schöne 2 Zi.Whg. Balkon + EBK + Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1087.15;62.48;2.0;52.53456;13.36494;false;RENT;;94;17.4
1868;115340330;Geräumige Wohnung mit Balkon zum Garten;Berlin;Britz (Neukölln);12359;Alt-Britz;57;;723.0;67.0;2.5;52.44864;13.43937;false;RENT;;94;10.8
1869;115340329;Super nice 2 room apartment. Balcony + fitted kitchen + first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1087.15;62.48;2.0;52.53456;13.36494;false;RENT;;94;17.4
1870;115340072;great 2 room apartment with fitted kitchen, balcony, first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1130.48;64.97;2.0;52.53456;13.36494;false;RENT;;94;17.4
1871;115339957;modernisiserte 2,5-Zimmerwohnung mit Terrasse und Gartenanteil;Berlin;Frohnau (Reinickendorf);13465;Rosenplüterweg;8;;534.0;63.0;2.5;52.6422;13.30563;true;RENT;;94;8.5
1872;115339736;Schicke 2 Zi.Whg. mit EBK, Balkon, Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1130.48;64.97;2.0;52.53456;13.36494;false;RENT;;94;17.4
1873;115339281;A dream on 81sqm! Incl. fitted kitchen, balcony for first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1425.76;81.94;3.0;52.53456;13.36494;false;RENT;;94;17.4
1874;115339057;Ein Traum auf 81qm! Inkl. EBK, Balkon zum Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1425.76;81.94;3.0;52.53456;13.36494;false;RENT;;94;17.4
1875;115338144;Schickes, helles Dachgeschoss mit Grünblick auf die Panke;Berlin;Wedding (Wedding);13359;;;;1050.0;87.0;3.0;;;true;RENT;;94;12.1
1876;115337929;Souterrain Wohnung in Top-Wohnlage;Berlin;Rosenthal (Pankow);13158;;;;520.26;42.82;2.0;;;false;RENT;;94;12.1
1877;115337536;+VIDEO ANSCHAUEN+ERSTBEZUG-BALKON-EINBAUKÜCHE-DIELENBODEN-WANNENBAD-SEHR RUHIGE LAGE+;Berlin;Tegel (Reinickendorf);13507;;;;1686.0;126.48;5.0;;;false;RENT;;94;13.3
1878;115337506;Befristet bis 31.12.2021!! 1 NKM geschenkt!!;Berlin;Tiergarten (Tiergarten);10787;Lützowufer;27;;883.0;76.8;2.0;52.50643;13.34859;false;RENT;;94;11.5
1879;115337470;***Lichtdurchflutete 5 Zimmer mit EBK, 2 Bädern mit Dusche & Wanne, Kammer & Keller***;Berlin;Lichterfelde (Steglitz);12205;;;;2333.0;155.0;5.0;;;false;RENT;;94;15.1
1880;115336727;**WG's ODER FAMILIEN AUFGEPASST** optimaler Grundriss im Neubau!;Berlin;Friedrichshain (Friedrichshain);10245;Kopernikusstraße;25B;;1539.0;87.9;4.0;52.5105;13.45377;false;RENT;;95;17.5
1881;115336581;Neubau! 4-Zimmer-Wohnung mit Balkon im hippen Friedrichshain;Berlin;Friedrichshain (Friedrichshain);10245;Kopernikusstraße;25B;;1627.0;87.93;4.0;52.5105;13.45377;false;RENT;;95;18.5
1882;115332911;Der Umzugswagen kann kommen!;Berlin;Köpenick (Köpenick);12555;Gehsener Str.;1;;1031.06;117.02;3.0;52.46804;13.57421;false;RENT;;95;8.8
1883;115329307;Rollstuhlgerechte 2 Zimmer Neubau Erstbezug Nähe Kantstraße;Berlin;Charlottenburg (Charlottenburg);10625;Herderstr.;3;;1576.4;112.6;2.0;52.50975;13.31583;false;RENT;;95;14.0
1884;115325963;Stadtvilla im Wohnpark Grünau: top 3-Zimmer-Wohnung ab 01.02. 2020;Berlin;Grünau (Köpenick);12527;Waldkiefernring;24;;1039.0;83.14;3.0;52.42496;13.56988;false;RENT;;95;12.5
1885;115325525;ERSTBEZUG - NACH SANIERUNG - BEZUGSFERTIG AB 20.01.2020;Berlin;Kreuzberg (Kreuzberg);10997;;;;849.0;48.62;2.0;;;false;RENT;;95;17.5
1886;115325389;Frühling 2020: ab 1. März 2020: Schicke 2-Zimmer Wohnung im EG & Terrasse im Wohnpark-Grünau;Berlin;Grünau (Köpenick);12527;Fähenweg;1;;789.0;61.89;2.0;52.42509;13.56965;false;RENT;;95;12.7
1887;115325244;Stadtvilla im Wohnpark Grünau: top 3-Zimmer-Wohnung ab 01.04. 2020;Berlin;Grünau (Köpenick);12527;Fähenweg;3;;1039.0;83.14;3.0;52.42495;13.56933;false;RENT;;95;12.5
1888;115325174;Ab März 2020 können Sie hier einziehen!;Berlin;Spandau (Spandau);13597;Charlottenburger Chaussee;107;;421.88;60.44;2.0;52.52801;13.22032;false;RENT;;95;7.0
1889;115325153;Möblierte Wohnung mit Balkon, frei ab 01.02.2020;Berlin;Schöneberg (Schöneberg);10715;Wexstraße;13-15;;605.0;23.08;1.0;52.47897;13.33663;false;RENT;;95;26.2
1890;115325041;Businessapartment frei ab 01.02.2020;Berlin;Schöneberg (Schöneberg);10715;Wexstraße;13-15;;605.0;23.08;1.0;52.47897;13.33663;false;RENT;;95;26.2
1891;115325034;Erstbezug: ansprechende 3-Zimmer-Wohnung mit Balkon in Reinickendorf, Berlin;Berlin;Reinickendorf (Reinickendorf);13409;Reginhardstraße;16a;;960.0;64.0;3.0;52.55899;13.36877;true;RENT;;95;15.0
1892;115324953;Schickes Einzelapartment, möbliert mit Balkon, frei ab 01.02.2020;Berlin;Schöneberg (Schöneberg);10715;Wexstraße;13-15;;607.0;24.28;1.0;52.47897;13.33663;false;RENT;;95;25.0
1893;115321928;4-Zimmerwohnung mit Balkon sucht neuen Mieter;Berlin;Alt-Hohenschönhausen (Hohenschönhausen);13055;Plauener Str.;87;;973.64;95.64;4.0;52.53894;13.50916;false;RENT;;95;10.2
1894;115321386;Barrierefreie 3 Zimmer-Wohnung im Oskar Helene Areal!;Berlin;Zehlendorf (Zehlendorf);14195 ;;;;2268.0;103.1;3.0;;;false;RENT;;95;22.0
1895;115320739;Voll ausgestattete 2-Raum-Wohnung im Herzen Friedrichshain - zunächst befristet;Berlin;Friedrichshain (Friedrichshain);10245;Grünberger Straße;47;;975.0;62.0;2.0;52.51213;13.45545;true;RENT;;95;15.7
1896;115320546;Ideal für Singles: Hübsche 1 Zimmerwohnung unweit der Schloßstraße mit herrlichem Gartenblick!;Berlin;Steglitz (Steglitz);12163;;;;890.0;41.63;1.0;;;false;RENT;;95;21.4
1897;115320231;Einziehen und wohlfühlen in unserem attraktiven Neubau;Berlin;Friedrichsfelde (Lichtenberg);10315;Kurze Straße;3;;710.0;67.56;2.0;52.50615;13.51557;false;RENT;;95;10.5
1898;115319783;+SCHMARGENDORF-WANNENBAD-RUHIGE LAGE-LIFT-Zwei TERRASSEN-EINBAUKÜCHE-GÄSTEWC++;Berlin;Schmargendorf (Wilmersdorf);14199;;;;1827.0;118.63;5.0;;;false;RENT;;95;15.4
1899;115318083;Möbliertes Studio Single-Apartment in Friedrichshain, Berlin;Berlin;Friedrichshain (Friedrichshain);10249;Strassmannstr.;8;;550.0;42.0;1.0;52.52128;13.44779;true;RENT;;95;13.1
1900;115313500;Teilgewerblich, vollständig renovierte 4-Zimmer Altbauwohnung mit Balkon/ Partially commercial use;Berlin;Wedding (Wedding);13357;;;;1300.0;121.0;4.0;;;true;RENT;;96;10.7
1901;115313412;Direkt am Boxhagener Platz - Erstbezug nach Neubau - 3 Terrassen - Lift;Berlin;Friedrichshain (Friedrichshain);10245;;;;2560.0;129.23;3.0;;;false;RENT;;96;19.8
1902;115313389;Direkt am Boxhagener Platz - Erstbezug nach Neubau - 3 Terrassen - Lift;Berlin;Friedrichshain (Friedrichshain);10245;;;;1670.0;83.83;2.0;;;false;RENT;;96;19.9
1903;115313207;++++++++2-Zimmer Wohnung geräumig und hell! Gute Infrastruktur! WBS mit besonderem Wohnbedarf+++++++;Berlin;Buckow (Neukölln);12353;Lipschitzallee;38;;411.34;65.71;2.0;52.42747;13.46683;false;RENT;;96;6.3
1904;115313206;+++++Gut geschnittene 2-Zimmer-Wohnung nahe grüner Parkanlage und sehr guten Einkaufsmöglichkeiten! ;Berlin;Buckow (Neukölln);12353;Lipschitzallee;40;;411.34;65.71;2.0;52.42728;13.4665;false;RENT;;96;6.3
1905;115310421;Schöne 3-Zimmer-Wohnung;Berlin;Wedding (Wedding);13357;;;;750.0;82.87;3.0;;;false;RENT;;96;9.1
1906;115310034;Wohnen ab 60 Jahren;Berlin;Hellersdorf (Hellersdorf);12627;Glauchauer Str.;12;;312.22;34.35;1.0;52.52986;13.60579;false;RENT;;96;9.1
1907;115310022;3-Zimmer-Wohnung in Pankow;Berlin;Pankow (Pankow);13187;Breite Straße;3d;;1444.16;116.69;3.0;52.57238;13.41239;false;RENT;;96;12.4
1908;115309693;"Wohnen in einem historischen ""Angerdorf""";Berlin;Mahlsdorf (Hellersdorf);12623;;;;675.0;54.0;2.0;;;false;RENT;;96;12.5
1909;115308986;Einzug nach Modernisierung!!! Zauberhafte 3-Zimmerwohnung in ruhigen Pankow-Niederschönhausen;Berlin;Niederschönhausen (Pankow);13156;Friedrich-Engels-Str.;23;;1283.0;102.63;3.0;52.58158;13.39333;false;RENT;;96;12.5
1910;115307877;1,2,3 DEINS - Sachen packen und einziehen;Berlin;Köpenick (Köpenick);12555;Lindenstraße;34a;;504.08;31.94;1.0;52.45169;13.57025;false;RENT;;96;15.8
1911;115307363;High Above Friedrichshain!!! - Neubau - 1Dachgeschosswohnung mit privaten Dachterrassen;Berlin;Friedrichshain (Friedrichshain);10245;Boxhagener Straße;35;;1724.82;90.78;2.0;52.51214;13.46072;false;RENT;;96;19.0
1912;115307353;Dachgeschoss möbliert;Berlin;Friedrichsfelde (Lichtenberg);10315;Einbecker Str.;53a;;1033.35;46.97;2.0;52.5101;13.50509;false;RENT;;96;22.0
1913;115307314;DIREKT an der Spree - Eastside-Park - 3 Zimmer, großer Balkon;Berlin;Friedrichshain (Friedrichshain);10243;Stralauer Platz;38;;1749.78;84.76;3.0;52.50797;13.43347;false;RENT;;96;20.6
1914;115307284;Dachgeschoss  Apartments - Citynah;Berlin;Friedrichsfelde (Lichtenberg);10315;Einbecker Str.;53a;;668.7;29.72;1.0;52.51005;13.50513;false;RENT;;96;22.5
1915;115307179;Neu! Erstbezug in Berlin-Staaken! Tolle Wohnungen mit hochw.Ausstattung in Grünlage! Du, Pk, EBK;Berlin;Staaken (Spandau);13591;Metropolitan Park;50;;630.0;61.0;2.0;;;false;RENT;;96;10.3
